Iteration,AverageDiscountedReturn,KL,KLBefore,NumTrajs,StdReturn,LossAfter,ProcessExecTime,PolicyExecTime,MaxReturn,dLoss,MinReturn,EnvExecTime,LossBefore,TotalEnvSteps,AverageReturn,GradNorm,Entropy
825,-8.660203251420352,0.0028394751716405153,0.002143972320482135,300,0.0,-0.15253698825836182,0.33632993698120117,10.697908639907837,-20.0,-0.0017143487930297852,-20.0,6.343409776687622,-0.1542513370513916,24780842,-20.0,0.08368316670739048,1.457884669303894
826,-8.663610086207207,0.0017451312160119414,0.002835975494235754,300,0.10172129679778086,-0.1511690616607666,0.3405444622039795,10.780485153198242,-20.0,0.0014141201972961426,-21.25,6.3598644733428955,-0.14975494146347046,24810842,-20.008333333333333,0.09255369839820775,1.4680650234222412
827,-8.663895317933903,0.002223388524726033,0.0017209243960678577,300,0.10172129679778086,-0.15137524902820587,0.33568906784057617,10.77698802947998,-20.0,0.001257091760635376,-21.25,6.35639500617981,-0.1501181572675705,24840842,-20.008333333333333,0.08489664471053786,1.472559928894043
828,-8.667032967257027,0.002087984699755907,0.002225712640210986,300,0.17499999999999996,-0.15255388617515564,0.3439829349517822,10.81602430343628,-20.0,0.0005896836519241333,-21.25,6.39764928817749,-0.1519642025232315,24870842,-20.025,0.08190671983653158,1.472777247428894
829,-8.68074566865918,0.0019236404914408922,0.0021063408348709345,300,0.30057814661452387,-0.15145686268806458,0.3396883010864258,10.875389099121094,-20.0,0.0004547685384750366,-22.5,6.461545467376709,-0.15100209414958954,24900842,-20.058333333333334,0.062136965046426205,1.468376636505127
830,-8.660203251420352,0.002612968208268285,0.0018902819138020277,300,0.0,-0.15304529666900635,0.3389453887939453,10.717371225357056,-20.0,-8.383393287658691e-05,-20.0,6.354599475860596,-0.15312913060188293,24930842,-20.0,0.08261236330284032,1.470801830291748
831,-8.666485142246286,0.0024925600737333298,0.002510353922843933,300,0.20138409955990955,-0.15186479687690735,0.3379337787628174,10.715842008590698,-20.0,-0.0007489174604415894,-21.25,6.337275266647339,-0.15261371433734894,24960842,-20.033333333333335,0.07120699234738735,1.4608968496322632
832,-8.665144638473699,0.002260622102767229,0.002478891285136342,300,0.10172129679778086,-0.152194082736969,0.3346681594848633,10.726155757904053,-20.0,0.00017982721328735352,-21.25,6.348488092422485,-0.15201425552368164,24990842,-20.008333333333333,0.07812924400172253,1.4703799486160278
833,-8.66958752795803,0.0019864391069859266,0.0022884649224579334,300,0.20138409955990957,-0.15168431401252747,0.33989548683166504,10.817681550979614,-20.0,0.0022262632846832275,-21.25,6.4108500480651855,-0.14945805072784424,25020842,-20.033333333333335,0.06886297488691678,1.466129183769226
834,-8.675683398905594,0.0021049571223556995,0.00196640333160758,300,0.22684429314693666,-0.15203170478343964,0.33697056770324707,10.804429769515991,-20.0,0.00044454634189605713,-22.5,6.377604722976685,-0.15158715844154358,25050842,-20.025,0.07861027393717863,1.4697502851486206
835,-8.670589198137003,0.0026274132542312145,0.002106343861669302,300,0.17499999999999996,-0.1523209810256958,0.3500511646270752,11.073959112167358,-20.0,0.0009295046329498291,-21.25,6.606746196746826,-0.15139147639274597,25080842,-20.025,0.06743717275673916,1.4620435237884521
836,-8.669862193079613,0.001893186243250966,0.002620651852339506,300,0.14337208778404378,-0.1522379070520401,0.34201693534851074,10.828662872314453,-20.0,0.0006044507026672363,-21.25,6.433140277862549,-0.15163345634937286,25110842,-20.016666666666666,0.07124549594598882,1.466863751411438
837,-8.67590186083195,0.001991342520341277,0.0018464564345777035,300,0.20138409955990957,-0.15204529464244843,0.338836669921875,10.74090576171875,-20.0,0.0020626485347747803,-21.25,6.368319749832153,-0.14998264610767365,25140842,-20.033333333333335,0.06566171799322304,1.4667747020721436
838,-8.677967680210937,0.002987269777804613,0.002007779199630022,300,0.3051638903933426,-0.15369369089603424,0.33333730697631836,10.704577684402466,-20.0,0.001087576150894165,-23.75,6.34381365776062,-0.15260611474514008,25170842,-20.025,0.10933128703714215,1.4600874185562134
839,-8.663777414663457,0.0023845932446420193,0.0029045012779533863,300,0.14337208778404378,-0.15171965956687927,0.33320140838623047,10.725893259048462,-20.0,-0.0005451440811157227,-21.25,6.361008167266846,-0.152264803647995,25200842,-20.016666666666666,0.07552809459617364,1.4533238410949707
840,-8.66715753276577,0.0020263101905584335,0.002321456093341112,300,0.10172129679778086,-0.15200075507164001,0.3430778980255127,10.846813917160034,-20.0,0.0006828159093856812,-21.25,6.401987552642822,-0.15131793916225433,25230842,-20.008333333333333,0.08973415461076516,1.4559568166732788
841,-8.662748743303087,0.002430733758956194,0.0019951488357037306,300,0.10172129679778086,-0.15175093710422516,0.3368704319000244,10.751789093017578,-20.0,-0.001000046730041504,-21.25,6.338681221008301,-0.15275098383426666,25260842,-20.008333333333333,0.07725460446145214,1.4666774272918701
842,-8.674757316354066,0.0024037607945501804,0.0024444644805043936,300,0.175,-0.15270060300827026,0.34139466285705566,11.003542423248291,-20.0,-0.0009475648403167725,-21.25,6.505345821380615,-0.15364816784858704,25290842,-20.025,0.10090035453391692,1.4598760604858398
843,-8.66949910407445,0.0016582850366830826,0.0023534740321338177,300,0.24776781245530846,-0.1513054221868515,0.33529090881347656,10.736656665802002,-20.0,0.0010072439908981323,-22.5,6.357791900634766,-0.15029817819595337,25320842,-20.033333333333335,0.08120729198984088,1.4590779542922974
844,-8.661514528771251,0.002344728447496891,0.0016461669001728296,300,0.10172129679778086,-0.15311862528324127,0.34050488471984863,10.866990804672241,-20.0,-0.0010012984275817871,-21.25,6.393386602401733,-0.15411992371082306,25350842,-20.008333333333333,0.0916829284587027,1.451251745223999
845,-8.660203251420352,0.0025272092316299677,0.002360695507377386,300,0.0,-0.15198743343353271,0.34154725074768066,10.666929483413696,-20.0,0.0019080191850662231,-20.0,6.312747240066528,-0.1500794142484665,25380842,-20.0,0.09927733705126861,1.4587105512619019
846,-8.660203251420352,0.0019158846698701382,0.0024729417636990547,300,0.0,-0.15127669274806976,0.337355375289917,10.74288821220398,-20.0,0.0013955086469650269,-20.0,6.3779520988464355,-0.14988118410110474,25410842,-20.0,0.08759463492876084,1.4551196098327637
847,-8.665144638473699,0.0019230230245739222,0.0019064832013100386,300,0.10172129679778086,-0.15206152200698853,0.34606361389160156,11.003286838531494,-20.0,0.0013369619846343994,-21.25,6.523534774780273,-0.15072456002235413,25440842,-20.008333333333333,0.08093214663273553,1.4620776176452637
848,-8.668370751420353,0.0024012993089854717,0.0019847748335450888,300,0.10172129679778086,-0.15157340466976166,0.3358571529388428,10.766403436660767,-20.0,-0.0008417218923568726,-21.25,6.39078950881958,-0.15241512656211853,25470842,-20.008333333333333,0.09146317256069005,1.4609750509262085
849,-8.663334891281584,0.002330469200387597,0.00246590469032526,300,0.1433720877840438,-0.1519419252872467,0.33860039710998535,10.843966007232666,-20.0,0.00039620697498321533,-21.25,6.4362711906433105,-0.1515457183122635,25500842,-20.016666666666666,0.09043291852947481,1.4616427421569824
850,-8.664410633826911,0.0015704254619777203,0.002313391538336873,300,0.10172129679778086,-0.15179041028022766,0.336376428604126,10.683063507080078,-20.0,-0.0006441324949264526,-21.25,6.342501878738403,-0.1524345427751541,25530842,-20.008333333333333,0.06639267040120254,1.4664160013198853
851,-8.673911365269083,0.0027673232834786177,0.0015926308697089553,300,0.175,-0.15246307849884033,0.33654260635375977,10.758556365966797,-20.0,0.001209750771522522,-21.25,6.393977165222168,-0.1512533277273178,25560842,-20.025,0.07380058236424226,1.4603430032730103
852,-8.667892790540584,0.0028652988839894533,0.002753861714154482,300,0.10172129679778086,-0.15301281213760376,0.3467538356781006,10.966420650482178,-20.0,0.0018409937620162964,-21.25,6.518829584121704,-0.15117181837558746,25590842,-20.008333333333333,0.08679265041799132,1.4624840021133423
853,-8.66228522689084,0.002129293978214264,0.002884005894884467,300,0.10172129679778086,-0.15224193036556244,0.3334221839904785,10.713569164276123,-20.0,0.0006241649389266968,-21.25,6.3672590255737305,-0.15161776542663574,25620842,-20.008333333333333,0.08654320806098283,1.4690645933151245
854,-8.660203251420352,0.0026511158794164658,0.0021520189475268126,300,0.0,-0.15284548699855804,0.33830928802490234,10.853063106536865,-20.0,0.0010567456483840942,-20.0,6.397344589233398,-0.15178874135017395,25650842,-20.0,0.08397849312140543,1.4671088457107544
855,-8.67138937249073,0.001541002420708537,0.0026275364216417074,300,0.3051638903933428,-0.15140005946159363,0.33504199981689453,10.776404857635498,-20.0,0.0013220906257629395,-23.750000000000004,6.382054567337036,-0.1500779688358307,25680842,-20.025,0.08081450595339161,1.4665296077728271
856,-8.661872226644165,0.002449456136673689,0.0015316942008212209,300,0.10172129679778086,-0.15389509499073029,0.33455324172973633,10.724579572677612,-20.0,-0.0003985464572906494,-21.25,6.378362655639648,-0.15429364144802094,25710842,-20.008333333333333,0.11857315563494233,1.4589908123016357
857,-8.660203251420352,0.002448744373396039,0.0024189979303628206,300,0.0,-0.15104544162750244,0.33501505851745605,10.727077722549438,-20.0,4.8026442527770996e-05,-20.0,6.3591225147247314,-0.15099741518497467,25740842,-20.0,0.085321740676012,1.4688037633895874
858,-8.667443990027095,0.0015621307538822293,0.0023845029063522816,300,0.17499999999999996,-0.15178854763507843,0.34572339057922363,10.969631433486938,-20.0,0.0008096396923065186,-21.25,6.44800591468811,-0.1509789079427719,25770842,-20.025,0.07862420173002055,1.4703540802001953
859,-8.660203251420352,0.0019419104792177677,0.0015843678265810013,300,0.0,-0.1514245718717575,0.33466315269470215,10.757543325424194,-20.0,5.7756900787353516e-05,-20.0,6.396861791610718,-0.15136681497097015,25800842,-20.0,0.08785455457805362,1.4639348983764648
860,-8.676625478195525,0.001613333122804761,0.0019398592412471771,300,0.22438186696393764,-0.15211506187915802,0.3393077850341797,10.769275665283203,-20.0,-0.0003418773412704468,-21.25,6.386251211166382,-0.15245693922042847,25830842,-20.041666666666668,0.08387881111369956,1.4658688306808472
861,-8.661975965613928,0.002280600368976593,0.0016101174987852573,300,0.10172129679778086,-0.15121103823184967,0.3379032611846924,10.760377168655396,-20.0,-0.00046209990978240967,-21.25,6.388650417327881,-0.15167313814163208,25860842,-20.008333333333333,0.07856709030436465,1.4593242406845093
862,-8.668939148321778,0.0013822130858898163,0.002193031832575798,300,0.1433720877840438,-0.1517755687236786,0.3397855758666992,10.729766368865967,-20.0,-0.0006041079759597778,-21.25,6.345739126205444,-0.15237967669963837,25890842,-20.016666666666666,0.06518271599620094,1.4682413339614868
863,-8.661822656411042,0.002784261479973793,0.0013818343868479133,300,0.10172129679778084,-0.15177643299102783,0.3399322032928467,10.765153646469116,-20.0,0.00022396445274353027,-21.25,6.368041038513184,-0.1515524685382843,25920842,-20.008333333333333,0.09827668460359948,1.4730582237243652
864,-8.663858397268768,0.001962923677638173,0.0027720516081899405,300,0.10172129679778086,-0.1520591676235199,0.3356177806854248,10.693828821182251,-20.0,-0.0008402168750762939,-21.25,6.326803207397461,-0.1528993844985962,25950842,-20.008333333333333,0.08567137981791156,1.4647704362869263
865,-8.6679687991863,0.002383527345955372,0.00192515947856009,300,0.1433720877840438,-0.15239554643630981,0.340238094329834,10.805641889572144,-20.0,-0.0003477931022644043,-21.25,6.373218536376953,-0.15274333953857422,25980842,-20.016666666666666,0.09261768037087995,1.4647806882858276
866,-8.673990039043147,0.0023903578985482454,0.0024001416750252247,300,0.2243818669639377,-0.1518070250749588,0.3358268737792969,10.724406957626343,-20.0,0.0005197376012802124,-21.25,6.348989248275757,-0.1512872874736786,26010842,-20.041666666666668,0.07826243633320032,1.4701142311096191
867,-8.685591099601579,0.003370563965290785,0.002550224307924509,300,0.24776781245530843,-0.153722882270813,0.3385281562805176,10.699114084243774,-20.0,0.00012639164924621582,-22.5,6.350427865982056,-0.15359649062156677,26040842,-20.033333333333335,0.09313925947963524,1.4699616432189941
868,-8.664051994612551,0.0025589398574084044,0.0032854832243174314,300,0.1433720877840438,-0.1520553082227707,0.3388843536376953,10.792054891586304,-20.0,0.00028696656227111816,-21.25,6.409980773925781,-0.15176834166049957,26070842,-20.016666666666666,0.07946516992098536,1.4665954113006592
869,-8.670106910297633,0.0016309770289808512,0.0025381629820913076,300,0.1433720877840438,-0.15176033973693848,0.3371000289916992,10.730777502059937,-20.0,0.000894010066986084,-21.25,6.363510847091675,-0.1508663296699524,26100842,-20.016666666666666,0.06789860181714429,1.471897840499878
870,-8.669277261512734,0.0016508741537109017,0.0016533813904970884,300,0.1433720877840438,-0.1514844447374344,0.34186482429504395,10.835819482803345,-20.0,-0.00037363171577453613,-21.25,6.436081647872925,-0.15185807645320892,26130842,-20.016666666666666,0.07767086206762289,1.4643478393554688
871,-8.686030187375842,0.002617573132738471,0.001644392148591578,300,0.2667968432263687,-0.1528596132993698,0.3402366638183594,10.723599195480347,-20.0,0.0007908046245574951,-22.5,6.3653411865234375,-0.15206880867481232,26160842,-20.041666666666668,0.08636124342186881,1.4639713764190674
872,-8.666685096082013,0.002269074786454439,0.00267330976203084,300,0.10172129679778086,-0.152499720454216,0.33707618713378906,10.734300374984741,-20.0,0.0017051547765731812,-21.25,6.36733603477478,-0.15079456567764282,26190842,-20.008333333333333,0.06767474551043005,1.464226245880127
873,-8.660203251420352,0.0024138500448316336,0.002273652935400605,300,0.0,-0.15238748490810394,0.3385505676269531,10.79015564918518,-20.0,-0.0006365925073623657,-20.0,6.394056558609009,-0.1530240774154663,26220842,-20.0,0.06721585500959568,1.4691452980041504
874,-8.671146026681974,0.0022078058682382107,0.002365314168855548,300,0.22684429314693666,-0.1529260128736496,0.3350789546966553,10.729976415634155,-20.0,-0.001439511775970459,-22.5,6.338196516036987,-0.15436552464962006,26250842,-20.025,0.08214138229228542,1.4723092317581177
875,-8.6646706967023,0.002688667504116893,0.0022042582277208567,300,0.20344259359556172,-0.15217174589633942,0.33728957176208496,10.84853219985962,-20.0,0.0021106302738189697,-22.5,6.381476640701294,-0.15006111562252045,26280842,-20.016666666666666,0.08843824637160035,1.4759539365768433
876,-8.660203251420352,0.0033053969964385033,0.0026727274525910616,300,0.0,-0.15403646230697632,0.3389468193054199,10.811506986618042,-20.0,0.001409381628036499,-20.0,6.413249731063843,-0.15262708067893982,26310842,-20.0,0.12130735418434256,1.4674031734466553
877,-8.664285670362053,0.0017898804508149624,0.003228751476854086,300,0.10172129679778084,-0.15275068581104279,0.33584070205688477,10.746137619018555,-20.0,0.0009479671716690063,-21.25,6.371717214584351,-0.15180271863937378,26340842,-20.008333333333333,0.08045056574407375,1.470965027809143
878,-8.660203251420352,0.00222692615352571,0.0018001510761678219,300,0.0,-0.15212339162826538,0.33576536178588867,10.75541639328003,-20.0,0.0015522539615631104,-20.0,6.37552547454834,-0.15057113766670227,26370842,-20.0,0.08247109918150121,1.469217300415039
879,-8.664734574683271,0.0015775870997458696,0.002261115936562419,300,0.1433720877840438,-0.15065504610538483,0.3358306884765625,10.720718622207642,-20.0,-0.00045749545097351074,-21.25,6.368203401565552,-0.15111254155635834,26400842,-20.016666666666666,0.07934183651207506,1.4628363847732544
880,-8.660203251420352,0.0022792823147028685,0.001573119661770761,300,0.0,-0.1515996754169464,0.3377091884613037,10.73942518234253,-20.0,-5.4895877838134766e-05,-20.0,6.3875041007995605,-0.15165457129478455,26430842,-20.0,0.08465198555149976,1.4674898386001587
881,-8.662961860489695,0.0015965307829901576,0.0021017647814005613,300,0.10172129679778084,-0.1516091525554657,0.3353850841522217,10.739888668060303,-20.0,-0.0006494969129562378,-21.25,6.3716139793396,-0.15225864946842194,26460842,-20.008333333333333,0.07946110970208133,1.4686895608901978
882,-8.660203251420352,0.0015328907174989581,0.0016444072825834155,300,0.0,-0.15091867744922638,0.3462212085723877,10.899170398712158,-20.0,0.0018057972192764282,-20.0,6.473766565322876,-0.14911288022994995,26490842,-20.0,0.06081466588597888,1.462225079536438
883,-8.663315453757471,0.0024806817527860403,0.0015356169315055013,300,0.10172129679778086,-0.15151624381542206,0.3375701904296875,10.832079648971558,-20.0,-0.00019268691539764404,-21.25,6.417572975158691,-0.1517089307308197,26520842,-20.008333333333333,0.07399124690526528,1.4656999111175537
884,-8.660203251420352,0.0014542124699801207,0.002480908529832959,300,0.0,-0.15118937194347382,0.3380899429321289,10.81858515739441,-20.0,2.714991569519043e-05,-20.0,6.413271188735962,-0.15116222202777863,26550842,-20.0,0.06966233434444868,1.468994140625
885,-8.662648440766397,0.0019387600477784872,0.0014874343760311604,300,0.10172129679778086,-0.15056344866752625,0.33806514739990234,10.78271198272705,-20.0,0.00041316449642181396,-21.25,6.363469839096069,-0.15015028417110443,26580842,-20.008333333333333,0.07162369051737723,1.4673216342926025
886,-8.671932985661003,0.0024150910321623087,0.001944463117979467,300,0.17499999999999996,-0.15073330700397491,0.34557008743286133,10.827122449874878,-20.0,0.0004608035087585449,-21.25,6.447353363037109,-0.15027250349521637,26610842,-20.025,0.08092796956492775,1.4702789783477783
887,-8.668289076420352,0.002404496306553483,0.0024624005891382694,300,0.10172129679778086,-0.15174166858196259,0.3377406597137451,10.725075721740723,-20.0,0.0006189495325088501,-21.25,6.36950421333313,-0.15112271904945374,26640842,-20.008333333333333,0.07858329229495516,1.46497642993927
888,-8.663749835781925,0.002323581138625741,0.0024048220366239548,300,0.10172129679778086,-0.15151241421699524,0.33765625953674316,10.70037055015564,-20.0,8.627772331237793e-05,-21.25,6.353930711746216,-0.15142613649368286,26670842,-20.008333333333333,0.07612896827946677,1.4670823812484741
889,-8.66872440343867,0.0017957125091925263,0.002321658656001091,300,0.2268442931469367,-0.15160737931728363,0.34340858459472656,10.75693130493164,-20.0,8.074939250946045e-05,-22.5,6.402331352233887,-0.15152662992477417,26700842,-20.025,0.08542620923564553,1.4629547595977783
890,-8.668745941950965,0.0030241867061704397,0.0017529913457110524,300,0.20344259359556172,-0.15356774628162384,0.33731603622436523,10.707475185394287,-20.0,0.0006107985973358154,-22.5,6.338631629943848,-0.15295694768428802,26730842,-20.016666666666666,0.10279775479098036,1.4711353778839111
891,-8.660203251420352,0.0016574320616200566,0.003002309938892722,300,0.0,-0.15200212597846985,0.33568787574768066,10.740768432617188,-20.0,0.0003609508275985718,-20.0,6.3877480030059814,-0.15164117515087128,26760842,-20.0,0.07674200223463196,1.4601398706436157
892,-8.674073870798779,0.0019388304790481925,0.001621983596123755,300,0.321022671404304,-0.15190567076206207,0.3324756622314453,10.687537908554077,-20.0,0.002619311213493347,-23.750000000000004,6.347192049026489,-0.14928635954856873,26790842,-20.033333333333335,0.08205366155217547,1.4643049240112305
893,-8.670098506298215,0.0017683359328657389,0.001993482932448387,300,0.1433720877840438,-0.150123730301857,0.33282470703125,10.676432609558105,-20.0,-0.000628739595413208,-21.25,6.344905614852905,-0.1507524698972702,26820842,-20.016666666666666,0.07215561223216738,1.4584041833877563
894,-8.666367421198588,0.002276281826198101,0.001755429315380752,300,0.10172129679778086,-0.15189582109451294,0.3435370922088623,10.88872480392456,-20.0,-0.0004327446222305298,-21.25,6.432937145233154,-0.15232856571674347,26850842,-20.008333333333333,0.10069003500174517,1.4672602415084839
895,-8.671198664649271,0.0018297609640285373,0.002287239069119096,300,0.22684429314693666,-0.15130451321601868,0.34120988845825195,10.850976705551147,-20.0,0.0011985301971435547,-22.5,6.377054452896118,-0.15010598301887512,26880842,-20.025,0.06953644198136485,1.4663701057434082
896,-8.661822656411042,0.0024542121682316065,0.0018107708310708404,300,0.10172129679778086,-0.1524600237607956,0.3374755382537842,10.749987125396729,-20.0,-0.0011469274759292603,-21.25,6.399555206298828,-0.15360695123672485,26910842,-20.008333333333333,0.07334758973834449,1.4639226198196411
897,-8.687152944296855,0.0022449910175055265,0.0024485173635184765,300,0.3359274061791067,-0.15269768238067627,0.3378865718841553,10.745232105255127,-20.0,0.0014297813177108765,-23.750000000000007,6.384462356567383,-0.1512679010629654,26940842,-20.041666666666668,0.08595377783423179,1.4618265628814697
898,-8.66751592661201,0.0027060084976255894,0.0022477670572698116,300,0.10172129679778084,-0.1517491489648819,0.3362259864807129,10.809668779373169,-20.0,-0.0005859136581420898,-21.25,6.427170038223267,-0.152335062623024,26970842,-20.008333333333333,0.09464559297455072,1.4608148336410522
899,-8.665742996032815,0.0020028299186378717,0.002728603081777692,300,0.1433720877840438,-0.15256911516189575,0.34194135665893555,10.718677282333374,-20.0,0.00021101534366607666,-21.25,6.351443290710449,-0.15235809981822968,27000842,-20.016666666666666,0.08242025617293909,1.4620976448059082
900,-8.6672431351913,0.0022466571535915136,0.0020651037339121103,300,0.14337208778404378,-0.15128111839294434,0.34085988998413086,10.89737868309021,-20.0,-0.00046993792057037354,-21.25,6.445437908172607,-0.1517510563135147,27030842,-20.016666666666666,0.075547933379297,1.4617209434509277
901,-8.661413225638817,0.00211655767634511,0.0023751792032271624,300,0.10172129679778086,-0.1519586741924286,0.3376579284667969,10.743685007095337,-20.0,0.0009817034006118774,-21.25,6.380101680755615,-0.1509769707918167,27060842,-20.008333333333333,0.09045974663379469,1.4625167846679688
902,-8.660203251420352,0.0022367103956639767,0.002114785835146904,300,0.0,-0.15135407447814941,0.35276341438293457,10.986178159713745,-20.0,-0.00014063715934753418,-20.0,6.496939659118652,-0.15149471163749695,27090842,-20.0,0.09493786954911371,1.4631261825561523
903,-8.662470193169217,0.0025144368410110474,0.0022251622285693884,300,0.20344259359556172,-0.15165355801582336,0.34050631523132324,10.813036918640137,-20.0,0.0012900382280349731,-22.5,6.403934001922607,-0.1503635197877884,27120842,-20.016666666666666,0.09097374152715743,1.465033769607544
904,-8.663475843323335,0.0023642731830477715,0.0024611337576061487,300,0.10172129679778084,-0.1522337943315506,0.3353695869445801,10.757309675216675,-20.0,0.00034852325916290283,-21.25,6.367486238479614,-0.1518852710723877,27150842,-20.008333333333333,0.0814094650793804,1.4658838510513306
905,-8.665170985420366,0.0019721616990864277,0.002348713343963027,300,0.1433720877840438,-0.15136831998825073,0.34187984466552734,10.95960807800293,-20.0,0.00048701465129852295,-21.25,6.452804327011108,-0.1508813053369522,27180842,-20.016666666666666,0.06872957565543937,1.4582152366638184
906,-8.674744998755228,0.0021296280901879072,0.001961400965228677,300,0.2268442931469367,-0.15128014981746674,0.337069034576416,10.751513957977295,-20.0,0.0005359798669815063,-22.5,6.361208438873291,-0.15074416995048523,27210842,-20.025,0.07703681443892102,1.4637115001678467
907,-8.668046098944627,0.0020631004590541124,0.0021720000077039003,300,0.175,-0.15245932340621948,0.3399808406829834,10.80428671836853,-20.0,0.0006357580423355103,-21.25,6.395639181137085,-0.15182356536388397,27240842,-20.025,0.07317741325560319,1.4583834409713745
908,-8.660203251420352,0.002875505480915308,0.0019808998331427574,300,0.0,-0.1525668352842331,0.34087562561035156,10.7633957862854,-20.0,0.0002926737070083618,-20.0,6.368991851806641,-0.15227416157722473,27270842,-20.0,0.09514084050809489,1.4695870876312256
909,-8.666412356200972,0.0019117933697998524,0.0028936052694916725,300,0.17500000000000002,-0.1513434797525406,0.3368697166442871,10.750930070877075,-20.0,0.0013083070516586304,-21.25,6.373591184616089,-0.15003517270088196,27300842,-20.025,0.06239735864665235,1.4632421731948853
910,-8.660203251420352,0.0026407877448946238,0.0019232978811487556,300,0.0,-0.15243138372898102,0.33883166313171387,10.793209314346313,-20.0,0.001510322093963623,-20.0,6.3874671459198,-0.1509210616350174,27330842,-20.0,0.0999240505982589,1.4641919136047363
911,-8.661923314229664,0.002132331719622016,0.00259427004493773,300,0.10172129679778086,-0.15206539630889893,0.33302831649780273,10.724846839904785,-20.0,0.001311972737312317,-21.25,6.341845273971558,-0.1507534235715866,27360842,-20.008333333333333,0.09327656998224647,1.4715713262557983
912,-8.660203251420352,0.001695119310170412,0.0021020604763180017,300,0.0,-0.151993989944458,0.3346717357635498,10.711897611618042,-20.0,5.321204662322998e-05,-20.0,6.338711738586426,-0.15194077789783478,27390842,-20.0,0.06866150621784191,1.4720269441604614
913,-8.665975819749969,0.0014854492619633675,0.0016572980675846338,300,0.1433720877840438,-0.1518338918685913,0.3348503112792969,10.712613821029663,-20.0,-0.00029900670051574707,-21.25,6.362571716308594,-0.15213289856910706,27420842,-20.016666666666666,0.06968144103634602,1.4656893014907837
914,-8.678094131003053,0.0023926221765577793,0.0014467642176896334,300,0.24776781245530846,-0.15327906608581543,0.3296234607696533,10.686137914657593,-20.0,0.0004427880048751831,-22.5,6.323727130889893,-0.15283627808094025,27450842,-20.033333333333335,0.10212038567398345,1.4687310457229614
915,-8.660203251420352,0.001798470737412572,0.0024056704714894295,300,0.0,-0.15348932147026062,0.3378431797027588,10.850292444229126,-20.0,-0.0006526410579681396,-20.0,6.4002463817596436,-0.15414196252822876,27480842,-20.0,0.10578326945824833,1.4592148065567017
916,-8.666124528314288,0.0016528344713151455,0.001809202483855188,300,0.10172129679778086,-0.15208759903907776,0.33669590950012207,10.720345258712769,-20.0,0.0011364221572875977,-21.25,6.361216306686401,-0.15095117688179016,27510842,-20.008333333333333,0.07208189691015905,1.4654842615127563
917,-8.66220318875022,0.0018791317706927657,0.0016561413649469614,300,0.10172129679778086,-0.152279332280159,0.3426682949066162,10.84583830833435,-20.0,-0.00027000904083251953,-21.25,6.42439079284668,-0.15254934132099152,27540842,-20.008333333333333,0.08107613313937842,1.4576746225357056
918,-8.661624313344433,0.0015183131908997893,0.0018329786835238338,300,0.10172129679778086,-0.1519688218832016,0.3338804244995117,10.735526084899902,-20.0,0.0006576031446456909,-21.25,6.336607456207275,-0.1513112187385559,27570842,-20.008333333333333,0.0693873185946122,1.4682295322418213
919,-8.664766364742281,0.0023056864738464355,0.0015364410355687141,300,0.14337208778404378,-0.15092946588993073,0.33682847023010254,10.6954505443573,-20.0,0.0001363605260848999,-21.25,6.327063322067261,-0.15079310536384583,27600842,-20.016666666666666,0.07410030516824051,1.4651380777359009
920,-8.660203251420352,0.002740032970905304,0.0023186157923191786,300,0.0,-0.15293483436107635,0.33652400970458984,10.747284173965454,-20.0,0.0008082836866378784,-20.0,6.348738193511963,-0.15212655067443848,27630842,-20.0,0.08571612344655524,1.4597502946853638
921,-8.662879054605535,0.0024325980339199305,0.002706849481910467,300,0.2034425935955617,-0.15180368721485138,0.33498072624206543,10.708460807800293,-20.0,0.0010219663381576538,-22.5,6.321152925491333,-0.15078172087669373,27660842,-20.016666666666666,0.07867135375458592,1.4633798599243164
922,-8.666915300073816,0.0030017977114766836,0.0024092879611998796,300,0.14337208778404378,-0.15231071412563324,0.33370399475097656,10.761498928070068,-20.0,0.002812027931213379,-21.25,6.348206520080566,-0.14949868619441986,27690842,-20.016666666666666,0.11196328557570394,1.4726437330245972
923,-8.6660066949041,0.00239559100009501,0.002953823423013091,300,0.10172129679778086,-0.15261507034301758,0.33368992805480957,10.777413845062256,-20.0,-0.0002078413963317871,-21.25,6.363727807998657,-0.15282291173934937,27720842,-20.008333333333333,0.0897034954722394,1.4763985872268677
924,-8.667815895149383,0.0015491042286157608,0.0025048707611858845,300,0.10172129679778086,-0.15193265676498413,0.3338170051574707,10.766838788986206,-20.0,-0.000552833080291748,-21.25,6.378054618835449,-0.15248548984527588,27750842,-20.008333333333333,0.0586355723399755,1.4720056056976318
925,-8.661554667170444,0.0021662216167896986,0.001513507915660739,300,0.10172129679778086,-0.15208351612091064,0.3342890739440918,10.788312435150146,-20.0,0.0011721104383468628,-21.25,6.364911794662476,-0.15091140568256378,27780842,-20.008333333333333,0.08239723717293386,1.4652997255325317
926,-8.661342418128324,0.0026032859459519386,0.002166164107620716,300,0.10172129679778086,-0.15323445200920105,0.3355088233947754,10.706408500671387,-20.0,1.11311674118042e-05,-21.25,6.351472616195679,-0.15322332084178925,27810842,-20.008333333333333,0.12045812992938375,1.4688845872879028
