NumTrajs,AverageReturn,Iteration,AverageDiscountedReturn,KLBefore,Entropy,MaxReturn,StdReturn,TotalEnvSteps,PolicyExecTime,LossBefore,MinReturn,LossAfter,dLoss,EnvExecTime,ProcessExecTime,GradNorm,KL
13508,9.4977790938703,99,9.17016255495657,6.147818203317001e-05,0.2623680531978607,9.9,0.3033293410363702,3001536,14.822620153427124,-0.028867701068520546,2.0000000000000027,-0.03078402765095234,0.0019163265824317932,5.89907169342041,0.5317094326019287,0.6920430064360825,7.641693082405254e-05
13664,9.50686475409836,100,9.183638231656571,7.591980102006346e-05,0.26976314187049866,9.9,0.28197406614830534,3031537,17.255993604660034,-0.02932419255375862,6.700000000000001,-0.029563559219241142,0.00023936666548252106,6.9033708572387695,0.6381881237030029,0.636566172221358,0.00011343674850650132
13698,9.512600379617464,101,9.190359508390866,0.0001155276331701316,0.2464909553527832,9.9,0.2737939846702514,3061539,15.003766536712646,-0.03039238601922989,7.0,-0.03038043901324272,-1.1947005987167358e-05,6.013605117797852,0.5456037521362305,0.5552968658918436,0.0006572399288415909
13542,9.512819376753804,102,9.185762673461985,0.0006573943537659943,0.23480050265789032,9.9,0.2625233645312213,3091541,15.27030897140503,-0.028764307498931885,7.5,-0.0292332973331213,0.000468989834189415,6.110687732696533,0.5967938899993896,0.88090971413377,0.00016815894923638552
13738,9.517265977580434,103,9.196038783325987,0.00016811149544082582,0.2271520346403122,9.9,0.26458675620489325,3121545,16.26328182220459,-0.02779408171772957,6.5,-0.029146358370780945,0.0013522766530513763,6.5515196323394775,0.625556468963623,0.7956339216118538,0.00011261720646871254
13636,9.504048107949545,104,9.18005585846368,0.0001123557667597197,0.23042809963226318,9.9,0.28474674492360186,3151549,15.091567277908325,-0.029285693541169167,7.4,-0.02966655045747757,0.000380856916308403,6.012444257736206,0.581204891204834,0.696597603636207,7.602065306855366e-05
13480,9.502700296735904,105,9.174052092551854,7.840264879632741e-05,0.2313162088394165,9.9,0.28964084344205143,3181552,17.908263206481934,-0.028761301189661026,3.4000000000000012,-0.02993570640683174,0.0011744052171707153,7.203466176986694,0.6980533599853516,0.5144175565797213,0.00014964723959565163
13784,9.509228090539757,106,9.189472433884026,0.00014878390356898308,0.22008904814720154,9.9,0.28627257441181864,3211556,14.99557113647461,-0.02882934920489788,6.200000000000001,-0.029240954667329788,0.00041160546243190765,6.0101048946380615,0.5623500347137451,0.608822490417088,0.00015653441369067878
13792,9.513486078886311,107,9.193983150669684,0.0001565425336593762,0.2359018623828888,9.9,0.28228481185394727,3241556,17.335197925567627,-0.029428286477923393,4.800000000000002,-0.029419854283332825,-8.432194590568542e-06,6.9734697341918945,0.6197159290313721,0.5821428928409816,0.00026605138555169106
13782,9.512668698302134,108,9.19273834271255,0.00026799694751389325,0.2451799213886261,9.9,0.2751825616996191,3271558,20.764671564102173,-0.02987624704837799,6.1000000000000005,-0.02966017834842205,-0.00021606869995594025,8.322538375854492,0.8558075428009033,0.592505259062019,0.0002748333790805191
13680,9.509093567251462,109,9.186290732680101,0.00027367303846403956,0.24089550971984863,9.9,0.2802396583265307,3301561,15.768606901168823,-0.02908274531364441,6.1,-0.028142886236310005,-0.000939859077334404,6.289800405502319,0.5927443504333496,0.8116476666839514,9.42774786381051e-05
13748,9.510619726505674,110,9.18996715665556,9.394041262567043e-05,0.24921245872974396,9.9,0.27969931690961297,3331561,18.669374704360962,-0.02907671593129635,7.300000000000001,-0.02916124276816845,8.452683687210083e-05,7.51388692855835,0.7085614204406738,0.7956654019529232,0.00017659478180576116
13666,9.511166398360896,111,9.187872984904804,0.00017747025412973017,0.2427050918340683,9.9,0.274587887207578,3361563,15.035891771316528,-0.028894200921058655,6.700000000000001,-0.02976435050368309,0.0008701495826244354,6.026360273361206,0.5500059127807617,0.7107849426807376,0.00011900565004907548
13636,9.50745086535641,112,9.18332909027952,0.00011879114026669413,0.25378385186195374,9.9,0.2761735927551247,3391565,15.17535662651062,-0.028417909517884254,6.9,-0.02991044893860817,0.001492539420723915,6.095115423202515,0.5790877342224121,0.6817175179144118,0.000203596442588605
13864,9.516474321984997,113,9.198818775722634,0.00020215056429151446,0.24660000205039978,9.9,0.2725778904306129,3421568,14.858850002288818,-0.02860220894217491,6.0,-0.02965589612722397,0.001053687185049057,5.941897869110107,0.5844926834106445,0.6652495852988766,0.00010570488666417077
13764,9.517611159546643,114,9.196987743929792,0.00010474171722307801,0.2374924123287201,9.9,0.26257546969051554,3451571,16.47899031639099,-0.02959822677075863,6.300000000000001,-0.029968177899718285,0.00036995112895965576,6.556745529174805,0.6175484657287598,0.6844612900300296,0.00023897099890746176
13754,9.515370074160243,115,9.1946163207987,0.0002413241018075496,0.2293093204498291,9.9,0.2743308866819542,3481574,15.971731185913086,-0.02882760390639305,6.300000000000001,-0.02899550460278988,0.0001679006963968277,6.376708269119263,0.6211285591125488,0.7437755483052162,0.00012090699601685628
13922,9.521950869128,116,9.205816696825758,0.00012064388283761218,0.2286388874053955,9.9,0.2628690091280338,3511576,16.51101016998291,-0.030173858627676964,7.300000000000001,-0.02976885437965393,-0.00040500424802303314,6.638522386550903,0.6695897579193115,0.6737965910448998,8.200739102903754e-05
13882,9.515948710560437,117,9.198930797978134,8.355923637282103e-05,0.20987153053283691,9.9,0.27772940620636805,3541579,15.134936571121216,-0.0300298985093832,6.800000000000001,-0.03025558404624462,0.00022568553686141968,6.064383029937744,0.6258752346038818,0.5060283830578797,0.00035489295260049403
13988,9.51827280526165,118,9.204156353261489,0.0003556528827175498,0.19248029589653015,9.9,0.2741208255103765,3571581,15.06770920753479,-0.027752861380577087,6.700000000000001,-0.029379142448306084,0.0016262810677289963,6.024206638336182,0.5887718200683594,0.6705844114970442,0.00036143019679002464
14046,9.521429588494945,119,9.2090718929054,0.0003619029885157943,0.20494571328163147,9.9,0.27244335274408327,3601581,14.869938135147095,-0.02904450334608555,6.9,-0.02933739870786667,0.0002928953617811203,5.9598987102508545,0.5680429935455322,0.8422587139101054,0.00018424777954351157
13830,9.509370932754882,120,9.19105367250512,0.000186053934157826,0.21735970675945282,9.9,0.30880844485226255,3631588,14.989344358444214,-0.02996981516480446,-1.2999999999999972,-0.030125340446829796,0.00015552528202533722,6.008882522583008,0.5822126865386963,0.7407333990568999,0.00020570456399582326
13956,9.52292920607624,121,9.208135417565376,0.00020537977979984134,0.21560148894786835,9.9,0.26677358678773944,3661588,14.95862865447998,-0.02985071949660778,6.800000000000001,-0.029849248006939888,-1.471489667892456e-06,5.979680299758911,0.5567731857299805,0.6719034111697727,8.286142110591754e-05
13818,9.514835721522651,122,9.195960594478615,8.393255120608956e-05,0.20824095606803894,9.9,0.2689265954801404,3691588,14.933974266052246,-0.027760254219174385,7.1000000000000005,-0.029971297830343246,0.0022110436111688614,5.971298933029175,0.5617125034332275,0.7633905591797633,0.00024255765310954303
13900,9.519827338129497,123,9.20329245589008,0.00024195078003685921,0.1971794068813324,9.9,0.2706102330759731,3721590,14.811553955078125,-0.028216971084475517,6.200000000000001,-0.029282884672284126,0.001065913587808609,5.9311203956604,0.5475344657897949,0.7280752441398295,0.00015354099741671234
14072,9.52279704377487,124,9.210968016889757,0.00015356202493421733,0.19753870368003845,9.9,0.2677160453234148,3751591,14.761951208114624,-0.02775707095861435,6.0,-0.028615005314350128,0.0008579343557357788,5.93717885017395,0.5156877040863037,0.7215550405449883,5.5987002269830555e-05
14010,9.523825838686651,125,9.210465880667776,6.048098293831572e-05,0.1935284584760666,9.9,0.2726959720110717,3781592,14.982287406921387,-0.028203677386045456,5.000000000000001,-0.0283298771828413,0.00012619979679584503,6.011371612548828,0.572033166885376,0.5992796991890147,7.740219734841958e-05
13954,9.521742869428122,126,9.20672705401633,7.807043584762141e-05,0.20385487377643585,9.9,0.2681057527717503,3811600,15.168274641036987,-0.02884710393846035,7.200000000000001,-0.03011690452694893,0.0012698005884885788,5.970075607299805,0.5555334091186523,0.46154362735838894,0.00019947742111980915
13892,9.521811114310394,127,9.205069718375444,0.0001989281881833449,0.2022445648908615,9.9,0.26829961640105343,3841600,14.81602144241333,-0.02828804776072502,7.0,-0.028970131650567055,0.0006820838898420334,5.942644834518433,0.544180154800415,0.6513492910940264,6.137874879641458e-05
13922,9.521218215773596,128,9.20534911304543,6.105077773099765e-05,0.20637531578540802,9.9,0.2642507954748657,3871603,15.035635948181152,-0.02959059365093708,7.4,-0.030034177005290985,0.0004435833543539047,5.916590452194214,0.5274536609649658,0.8701797741140189,7.515432662330568e-05
14092,9.531152426908884,129,9.219995753920424,7.450662087649107e-05,0.20718318223953247,9.9,0.26261854230867704,3901603,15.240719079971313,-0.028403526172041893,6.9,-0.029804464429616928,0.001400938257575035,6.09877610206604,0.5560836791992188,0.7468608607097303,5.825448170071468e-05
14184,9.532473209249858,130,9.223747281549851,5.7772311265580356e-05,0.22142544388771057,9.9,0.25630003807869867,3931605,15.137117624282837,-0.027608597651124,7.1000000000000005,-0.030210860073566437,0.0026022624224424362,6.0357043743133545,0.5632431507110596,0.7860693972429466,0.00022458512103185058
14146,9.531386964512937,131,9.221605426979258,0.00022539711790159345,0.23208482563495636,9.9,0.259378612828062,3961610,14.937637567520142,-0.02942657470703125,6.300000000000001,-0.02973177097737789,0.00030519627034664154,5.9829699993133545,0.5664019584655762,0.7451609083013861,0.00015060706937219948
14058,9.52474036136008,132,9.21277827527721,0.0001531910675112158,0.239625483751297,9.9,0.27166350520391735,3991611,14.982381820678711,-0.02940397709608078,6.700000000000001,-0.029758090153336525,0.00035411305725574493,5.931524753570557,0.5182573795318604,0.752392456923614,0.00010277807450620458
14036,9.527244229125108,133,9.21448535917707,0.00010365343769080937,0.22249922156333923,9.9,0.26305494838412724,4021614,14.88475251197815,-0.029924340546131134,6.200000000000001,-0.02977452613413334,-0.0001498144119977951,5.965176820755005,0.5794296264648438,0.7997138169237136,0.0003041710297111422
13934,9.514037605856178,134,9.21062871017872,0.0003040253068320453,0.22763043642044067,9.9,1.5663593830831024,4051616,14.883489608764648,-0.02903556078672409,-119.49999999999997,-0.030063867568969727,0.001028306782245636,5.94283652305603,0.552839994430542,0.7518230294447893,0.0001059093774529174
14046,9.526398974797095,135,9.214199707201077,0.00010658881365088746,0.2368391752243042,9.9,0.32145405752994627,4081622,14.858208656311035,-0.03029494732618332,-5.899999999999997,-0.03137819096446037,0.0010832436382770538,5.939776182174683,0.5400497913360596,0.6862319708085081,0.0001440390187781304
14060,9.52593172119488,136,9.21369503298587,0.0001455724996048957,0.23103991150856018,9.9,0.26483378593294177,4111624,14.867218494415283,-0.03094218671321869,5.300000000000001,-0.030695902183651924,-0.00024628452956676483,5.977469444274902,0.5557594299316406,0.71123679906011,0.00010931493306998163
14090,9.528019872249823,137,9.216811317507423,0.00010967189882649109,0.2298555225133896,9.9,0.270212406847765,4141625,14.910076379776001,-0.029207617044448853,5.300000000000002,-0.0305323489010334,0.001324731856584549,5.991304874420166,0.5596914291381836,0.5697577950222494,6.0712842241628096e-05
14124,9.527824978759558,138,9.217511107305956,6.218643102329224e-05,0.22327329218387604,9.9,0.2684649060637963,4171630,14.799140930175781,-0.028857912868261337,6.0,-0.03035964071750641,0.0015017278492450714,5.950072288513184,0.552485466003418,0.8623595973045455,9.1286696260795e-05
14192,9.531989853438557,139,9.223595962835105,9.330575267085806e-05,0.2220902144908905,9.9,0.2646226129656406,4201630,14.90258502960205,-0.030162911862134933,4.600000000000001,-0.03106711432337761,0.0009042024612426758,5.988162994384766,0.5644774436950684,0.5462078616426067,6.29726710030809e-05
14124,9.528646275842537,140,9.218415043039732,6.357754318742082e-05,0.22537767887115479,9.9,0.2643810087983505,4231632,14.837467670440674,-0.030764088034629822,7.1000000000000005,-0.030381986871361732,-0.0003821011632680893,5.932527542114258,0.5183932781219482,0.7169662792661804,9.823628352023661e-05
14192,9.521899661781285,141,9.213925719721082,9.851915092440322e-05,0.20141704380512238,9.9,0.3393526217412155,4261633,14.90067434310913,-0.030745238065719604,-6.499999999999998,-0.03114563599228859,0.000400397926568985,5.961302995681763,0.5624890327453613,0.6953685919046868,0.0005602096789516509
14194,9.524658306326616,142,9.216241588242543,0.0005593171808868647,0.19289977848529816,9.9,0.272641692550785,4291638,14.810625791549683,-0.029835503548383713,6.6000000000000005,-0.02998439408838749,0.00014889054000377655,5.936659574508667,0.5424971580505371,0.6387894947019028,0.00011437583452789113
14056,9.523676721684689,143,9.21153263110779,0.0001162714179372415,0.18513983488082886,9.9,0.27137170099563035,4321639,14.882917404174805,-0.029904764145612717,7.200000000000001,-0.03130079805850983,0.00139603391289711,5.9494078159332275,0.544034481048584,0.5973955760075829,0.0001233289367519319
14364,9.531147312726262,144,9.227446704484297,0.0001234745723195374,0.2000868022441864,9.9,0.2752539512840042,4351642,14.883600950241089,-0.02814393676817417,6.5,-0.030379319563508034,0.0022353827953338623,5.980433702468872,0.5547611713409424,0.7335472331684444,0.00028950133128091693
14092,9.522324723247232,145,9.211166055820431,0.0002922840358223766,0.20633256435394287,9.9,0.2719340015461089,4381644,14.955301284790039,-0.03107002004981041,7.200000000000001,-0.03182069584727287,0.0007506757974624634,5.98347282409668,0.5703954696655273,0.44000029998166024,9.97910974547267e-05
14268,9.52900196243342,146,9.22267399170434,0.00010086342081194744,0.2152135968208313,9.9,0.26839645043827876,4411645,14.796387910842896,-0.030139204114675522,6.300000000000001,-0.0310052540153265,0.0008660499006509781,5.941728591918945,0.5379481315612793,0.4677463979232111,0.0001255991664947942
14094,9.518376614162054,147,9.207569561980394,0.00012828546459786594,0.2277415543794632,9.9,0.2859240305092419,4441645,15.20020842552185,-0.032475922256708145,6.200000000000001,-0.03219260275363922,-0.00028331950306892395,6.075160026550293,0.5704786777496338,0.6538896775508498,0.0002084290172206238
14026,9.516355340082702,148,9.203353002988864,0.0002096122916555032,0.23686644434928894,9.9,0.27901919295530997,4471648,14.88022232055664,-0.03130369633436203,6.6000000000000005,-0.031959857791662216,0.0006561614573001862,5.957209587097168,0.5470237731933594,0.5931218384475675,0.00012870285718236119
14218,9.52152201434801,149,9.214153747082749,0.00012832670472562313,0.2534816265106201,9.9,0.2851180879368258,4501648,14.911242008209229,-0.03132113069295883,5.700000000000001,-0.030657604336738586,-0.0006635263562202454,5.958784103393555,0.5612189769744873,0.8132460811111332,0.0002977673429995775
14188,9.522131378629828,150,9.213816194697683,0.000299019186059013,0.264950156211853,9.9,0.2742921210765625,4531648,14.833318710327148,-0.030841777101159096,6.0,-0.03166867047548294,0.0008268933743238449,5.95790958404541,0.5498123168945312,0.6178689233012451,0.00017023396503645927
14104,9.517612024957458,151,9.207009832891163,0.00017186912009492517,0.2607683837413788,9.9,0.2880225248654621,4561651,14.840078115463257,-0.03106674738228321,5.700000000000001,-0.031440358608961105,0.0003736112266778946,5.93246603012085,0.5484123229980469,0.5583882506780173,8.705841173650697e-05
14220,9.527721518987343,152,9.22005541859384,8.505942969350144e-05,0.2603253424167633,9.9,0.26544183070175714,4591655,14.803812503814697,-0.03254912048578262,6.700000000000001,-0.033219922333955765,0.0006708018481731415,5.93576979637146,0.5193779468536377,0.7204409159534814,0.000210432248422876
14100,9.51468085106383,153,9.204012006912743,0.0002079045952996239,0.2496282160282135,9.9,0.2921115428446906,4621655,14.842632055282593,-0.0297456793487072,5.700000000000001,-0.03240511938929558,0.002659440040588379,5.947085857391357,0.547004222869873,0.9161424082268258,0.00014696837752126157
14298,9.528283676038608,154,9.222882601873897,0.00014623533934354782,0.2579773962497711,9.9,0.2706620473338912,4651658,14.934325218200684,-0.031034303829073906,7.0,-0.03204174339771271,0.0010074395686388016,5.975822448730469,0.5539941787719727,0.561702469829428,0.00011941124830627814
14162,9.521734218330746,155,9.212660870388794,0.000121047101856675,0.23219208419322968,9.9,0.2788108749608866,4681659,14.819031000137329,-0.03240148350596428,6.7,-0.032292354851961136,-0.00010912865400314331,5.953402757644653,0.5408945083618164,0.5336216831197395,0.0005874068010598421
14124,9.501387708864344,156,9.203469618785011,0.0005881974939256907,0.2250673770904541,9.9,1.542939005939089,4711661,14.90194582939148,-0.0309443399310112,-117.99999999999997,-0.032295744866132736,0.0013514049351215363,5.970751762390137,0.5496268272399902,0.8140843685624481,0.00010540684888837859
14312,9.52384013415316,157,9.21879957804724,0.00010209847096120939,0.2241687774658203,9.9,0.2880256205981396,4741665,14.885771989822388,-0.03025626763701439,4.800000000000002,-0.030776605010032654,0.0005203373730182648,5.962719440460205,0.5114223957061768,0.8286825265674344,6.783848948543891e-05
14294,9.52445781446761,158,9.21886495885298,6.846014002803713e-05,0.24005715548992157,9.9,0.27441245068756476,4771667,15.063406944274902,-0.03095775842666626,6.1000000000000005,-0.030959853902459145,2.0954757928848267e-06,6.066402196884155,0.5831875801086426,0.9199225364017303,0.0002819663204718381
14274,9.524225865209472,159,9.218180226771244,0.0002830413868650794,0.2597939670085907,9.9,0.2728069208651396,4801668,14.814474105834961,-0.030343979597091675,6.800000000000001,-0.031983908265829086,0.0016399286687374115,5.95491886138916,0.5617866516113281,0.6757335417980954,0.0003947812074329704
14170,9.517628793225123,160,9.208885468214387,0.0003954903222620487,0.2665363550186157,9.9,0.30540835689912366,4831669,14.921257972717285,-0.03066023625433445,-0.1999999999999975,-0.031194264069199562,0.0005340278148651123,5.96060585975647,0.5473372936248779,0.8574068527978747,0.00010955690231639892
14268,9.524222035323804,161,9.21806870447216,0.0001095366824301891,0.28505101799964905,9.9,0.2716474240665077,4861671,14.82804274559021,-0.029635287821292877,7.300000000000001,-0.03121180273592472,0.0015765149146318436,5.947250604629517,0.5540449619293213,0.7745545450534028,0.0003231220762245357
14332,9.524783700809378,162,9.22023723817852,0.0003237730998080224,0.28349751234054565,9.9,0.2793823214573119,4891675,14.84007978439331,-0.030811885371804237,5.1000000000000005,-0.031070711091160774,0.00025882571935653687,5.971678972244263,0.5581519603729248,0.6011465721941407,7.163836562540382e-05
14308,9.51924797316187,163,9.214340515346374,7.339269359363243e-05,0.30026572942733765,9.9,0.2884699677515945,4921678,14.839325666427612,-0.029308082535862923,4.500000000000002,-0.03159107267856598,0.0022829901427030563,5.9448676109313965,0.5262670516967773,0.8265404072238085,0.0002628879447001964
14450,9.527100346020761,164,9.225615345194294,0.0002620296727400273,0.3058099150657654,9.9,0.2691094507910687,4951680,14.891666412353516,-0.030927544459700584,7.200000000000001,-0.03165280446410179,0.000725260004401207,6.000756502151489,0.556628942489624,0.5753449291825414,8.173699461622164e-05
14416,9.520990566037737,165,9.218806770717551,8.361735672224313e-05,0.31500983238220215,9.9,0.2828756053888298,4981682,14.87432050704956,-0.032407235354185104,7.200000000000001,-0.03232283890247345,-8.439645171165466e-05,5.967798471450806,0.5552999973297119,0.596854891041559,0.00012783163401763886
14476,9.527148383531362,166,9.226412208938102,0.00012843833246733993,0.3094843327999115,9.9,0.274945130710413,5011687,14.874989748001099,-0.030367566272616386,7.200000000000001,-0.03215639293193817,0.001788826659321785,5.974317312240601,0.5579614639282227,0.6220276049757376,0.00012066856288583949
14558,9.530952053853554,167,9.232442526682469,0.00012049801443936303,0.3199319839477539,9.9,0.2783275129417451,5041689,14.93001389503479,-0.03160476312041283,4.800000000000002,-0.03127129748463631,-0.0003334656357765198,5.997278690338135,0.5633542537689209,0.569313156367106,0.00014293545973487198
14456,9.5325124515772,168,9.231283079313679,0.00014328931865748018,0.3204280734062195,9.9,0.26815371686028816,5071689,14.781265497207642,-0.030307846143841743,7.0,-0.03163366764783859,0.001325821503996849,5.924326181411743,0.5558555126190186,0.6660212211723034,5.404485636972822e-05
14322,9.51591956430666,169,9.222016081398548,5.4273030400509015e-05,0.31917959451675415,9.9,1.2586738670515587,5101689,14.864448547363281,-0.031090809032320976,-94.49999999999999,-0.03160136193037033,0.0005105528980493546,5.954794645309448,0.5454089641571045,0.720850011809606,0.00014145376917440444
14460,9.533430152143847,170,9.23224462849917,0.00014254993584472686,0.30316638946533203,9.9,0.2630993933182488,5131692,14.885674476623535,-0.03182319179177284,7.4,-0.03176133707165718,-6.185472011566162e-05,5.956423759460449,0.5550210475921631,0.8192055156483364,0.0002594877441879362
14482,9.529194862588039,171,9.22892773049005,0.00026123152929358184,0.3026740252971649,9.9,0.303710016870225,5161693,14.994194030761719,-0.031783346086740494,-0.1999999999999975,-0.03269863873720169,0.0009152926504611969,6.027794122695923,0.56003737449646,0.7168665818492754,0.00021004071459174156
14436,9.528318093654752,172,9.226703054480256,0.0002081059355987236,0.31079524755477905,9.9,0.2998040788291493,5191694,14.939953565597534,-0.0296966303139925,0.7000000000000011,-0.031928010284900665,0.002231379970908165,5.988058567047119,0.5694024562835693,0.6181613932411255,0.00017308552924077958
14534,9.531925141048577,173,9.232760884154866,0.00017523848509881645,0.3246448040008545,9.9,0.2718207564515913,5221694,14.942659616470337,-0.031198875978589058,7.200000000000001,-0.032630804926157,0.0014319289475679398,6.0023486614227295,0.5576417446136475,0.5796449000546647,0.0003190093848388642
14458,9.527652510720708,174,9.226523909079988,0.0003188571135979146,0.3278595209121704,9.9,0.27422655304345983,5251695,14.800765991210938,-0.03259634971618652,7.4,-0.032375119626522064,-0.00022123008966445923,5.9338059425354,0.5474727153778076,0.5919491815387473,0.00017546722665429115
14606,9.534287279200328,175,9.237115864295609,0.00017603726882953197,0.3265227675437927,9.9,0.27373861815208494,5281696,14.77809762954712,-0.03239861875772476,6.1000000000000005,-0.032570406794548035,0.0001717880368232727,5.92713475227356,0.5551497936248779,0.5291314476403588,0.0001406439405400306
14534,9.530851795789184,176,9.231697679651676,0.0001414366706740111,0.3198254704475403,9.9,0.2746735874802866,5311699,14.851983308792114,-0.032675039023160934,5.9,-0.03127441555261612,-0.001400623470544815,5.991313457489014,0.5678586959838867,0.7089774700312428,0.00010831168765434995
14586,9.534279446044152,177,9.236206597629618,0.0001091669691959396,0.3027093708515167,9.9,0.2608643404114642,5341704,14.987457752227783,-0.031818948686122894,7.5,-0.03147019445896149,-0.00034875422716140747,6.04474139213562,0.5744342803955078,0.5496297009734813,0.0003271450405009091
14572,9.53457315399396,178,9.23645290729178,0.0003274432092439383,0.302725613117218,9.9,0.27153881356576637,5371705,14.943185567855835,-0.031120197847485542,7.200000000000001,-0.03274664655327797,0.001626448705792427,6.0183844566345215,0.582899808883667,0.727056720063121,8.118647383525968e-05
14574,9.532756964457255,179,9.234903050603931,8.035512291826308e-05,0.3051779568195343,9.9,0.293194131060419,5401708,14.917391061782837,-0.0319465771317482,1.6000000000000014,-0.03331802412867546,0.0013714469969272614,6.013714790344238,0.571711540222168,0.6658210914199267,9.91832566796802e-05
14448,9.526079734219268,180,9.224821090045173,0.00010071129509015009,0.31472107768058777,9.9,0.29586167912951833,5431709,14.929691553115845,-0.030538976192474365,3.4000000000000012,-0.031854771077632904,0.0013157948851585388,6.027048587799072,0.5856723785400391,0.550353790384629,0.00013687026512343436
14526,9.532741291477352,181,9.233466016375552,0.0001367959484923631,0.29588037729263306,9.9,0.28071576088998895,5461711,14.889477729797363,-0.031489573419094086,1.200000000000001,-0.032379332929849625,0.0008897595107555389,6.000196695327759,0.5725014209747314,0.5492199442411241,0.00033860158873721957
14590,9.531939684715558,182,9.234529682105968,0.0003390504280105233,0.29178717732429504,9.9,0.3333173969494445,5491716,15.02577829360962,-0.030545108020305634,-7.1,-0.032209835946559906,0.0016647279262542725,6.046371698379517,0.596398115158081,1.0097236531005955,0.0001385601790389046
14510,9.526795313576843,183,9.227348553138171,0.00013645597209688276,0.305901437997818,9.9,0.3001701771040826,5521717,14.879265308380127,-0.03047984279692173,3.6000000000000014,-0.03284910321235657,0.0023692604154348373,5.961613416671753,0.5568530559539795,0.716274517327251,0.0002281095803482458
14602,9.534433639227505,184,9.237077609077318,0.00022679522226098925,0.3065946102142334,9.9,0.2981988075850035,5551718,14.971449851989746,-0.0331077054142952,-0.5999999999999979,-0.033463358879089355,0.00035565346479415894,5.994996786117554,0.585620641708374,0.6361707689419702,5.9212863561697304e-05
14576,9.532834796926455,185,9.234934089341762,5.9424313803901896e-05,0.31125661730766296,9.9,0.333616183000399,5581720,14.978954792022705,-0.032590992748737335,-5.799999999999997,-0.03260694444179535,1.5951693058013916e-05,6.039750099182129,0.5990405082702637,0.6392821560376513,7.552718307124451e-05
14570,9.53789979409746,186,9.239543563652838,7.591219764435664e-05,0.31643497943878174,9.9,0.2831545670357033,5611729,14.96459412574768,-0.03188876435160637,1.700000000000001,-0.03313574567437172,0.0012469813227653503,6.036588668823242,0.59722900390625,0.6006067958607233,9.30956011870876e-05
14518,9.534440005510401,187,9.235067478768572,9.157354361377656e-05,0.318841814994812,9.9,0.3115736024484735,5641729,14.78967833518982,-0.0319378636777401,-2.3999999999999977,-0.03245103731751442,0.0005131736397743225,5.947028398513794,0.5779292583465576,0.7363867074514467,0.00014755614392925054
14648,9.539923539049699,188,9.243667605719347,0.00014495779760181904,0.3186441957950592,9.9,0.26784899731138406,5671730,14.771128416061401,-0.032505959272384644,5.000000000000001,-0.03238235041499138,-0.00012360885739326477,5.9369471073150635,0.5847198963165283,0.5923877781067586,0.0002412525354884565
14650,9.540109215017063,189,9.243786089135096,0.00024195272999349982,0.30808529257774353,9.9,0.2669754530082123,5701732,14.616986989974976,-0.032769884914159775,4.400000000000001,-0.031933583319187164,-0.0008363015949726105,5.887996673583984,0.5578856468200684,0.7095752116279012,0.0001424710062565282
14726,9.54625831862013,190,9.25183111744636,0.00014192372327670455,0.3228919208049774,9.9,0.2521359027782027,5731736,14.824217557907104,-0.029149893671274185,7.1000000000000005,-0.030674327164888382,0.0015244334936141968,5.9233622550964355,0.5773494243621826,0.7513180461015373,0.0002592660312075168
14666,9.54381562798309,191,9.247871150430623,0.00025952071882784367,0.3210720121860504,9.9,0.26039863877229175,5761738,14.724570989608765,-0.03146091848611832,5.000000000000001,-0.030743779614567757,-0.00071713887155056,5.932767629623413,0.5885913372039795,0.6908988379767057,7.028678373899311e-05
14636,9.53546050833561,192,9.239149930469178,7.566712883999571e-05,0.34036123752593994,9.9,0.31473948807248986,5791738,14.682083368301392,-0.031092112883925438,-4.799999999999997,-0.03184180334210396,0.0007496904581785202,5.8745152950286865,0.5488040447235107,0.6209421733772266,0.0003214962489437312
14812,9.542951660815556,193,9.250907936940512,0.0003199139900971204,0.37226808071136475,9.9,0.2686286768260414,5821742,14.731984615325928,-0.0302124060690403,5.800000000000001,-0.03165308013558388,0.001440674066543579,5.906940698623657,0.5823488235473633,0.5970633250081471,0.0008875144412741065
14646,9.54110337293459,194,9.24462715962527,0.0008874880149960518,0.36607199907302856,9.9,0.2566998950099928,5851747,14.855954647064209,-0.030457304790616035,7.200000000000001,-0.03168783709406853,0.0012305323034524918,5.966912746429443,0.5602843761444092,0.5336260450208674,8.40988868731074e-05
14524,9.533943817130266,195,9.234557977270043,8.59491919982247e-05,0.374872624874115,9.9,0.27651658602351786,5881747,14.949316263198853,-0.031621094793081284,2.200000000000001,-0.03132564201951027,-0.0002954527735710144,6.001978397369385,0.5690665245056152,0.7458771267056384,0.00021176548034418374
14684,9.541405611549987,196,9.246102810445812,0.00021204481890890747,0.3533210754394531,9.9,0.26768494424862777,5911747,14.907459259033203,-0.03157816454768181,5.500000000000002,-0.03268186002969742,0.0011036954820156097,5.998104572296143,0.5692944526672363,0.683982038368247,0.0004185906145721674
14744,9.541020075963102,197,9.247266497132976,0.0004195152723696083,0.32348623871803284,9.9,0.2643585611711003,5941748,14.824036836624146,-0.031328096985816956,5.000000000000002,-0.03224119544029236,0.0009130984544754028,5.961678743362427,0.5691049098968506,0.7216314482030459,0.0010604701237753034
14716,9.54274259309595,198,9.248199427828538,0.0010603973641991615,0.31730523705482483,9.9,0.2636353453816653,5971748,15.01008415222168,-0.03166404739022255,5.300000000000002,-0.03287681192159653,0.0012127645313739777,6.0406787395477295,0.5840342044830322,0.6690712367682617,8.833056199364364e-05
