Iteration,dLoss,LossAfter,KLBefore,Entropy,MaxReturn,LossBefore,MinReturn,EnvExecTime,TotalEnvSteps,AverageReturn,KL,GradNorm,StdReturn,AverageDiscountedReturn,PolicyExecTime,NumTrajs,ProcessExecTime
99,-0.0010116249322891235,-0.15521426498889923,0.0002625427732709795,1.5313433408737183,78.9,-0.15622588992118835,71.69999999999999,3.109175205230713,753470,77.03937007874018,0.00025221286341547966,1.010698217339314,1.118889880117398,69.11889860851875,4.032006025314331,2032,0.10832667350769043
100,-0.0023787319660186768,-0.15344898402690887,0.00025051384000107646,1.530266523361206,79.3,-0.15582771599292755,72.50000000000001,3.072789192199707,760972,77.0580392156863,0.00035657157422974706,0.7271760022161877,1.1041472969509478,69.40199117995694,4.030359745025635,2040,0.1082601547241211
101,-0.0008584260940551758,-0.15373606979846954,0.0003588914405554533,1.5316253900527954,79.19999999999999,-0.15459449589252472,71.59999999999998,3.1136982440948486,768476,77.02222222222224,0.00028442672919481993,0.7553580326828713,1.2488654463144688,69.25957987972177,4.052200078964233,2016,0.10802149772644043
102,0.003307059407234192,-0.1539524644613266,0.0002841303066816181,1.5328088998794556,79.1,-0.1506454050540924,68.8,3.1018412113189697,775989,76.95829959514172,0.00033481972059234977,0.692034417347381,1.4310332693320118,69.14756969892048,4.071775436401367,1976,0.10799121856689453
103,0.004071846604347229,-0.15385450422763824,0.0003230570291634649,1.5355840921401978,79.30000000000001,-0.14978265762329102,73.90000000000003,3.0890161991119385,783521,77.12519083969467,0.00037623915704898536,0.8386675371969171,1.1290976949766476,69.49166933579201,3.999603509902954,2096,0.1077890396118164
104,-0.0011125057935714722,-0.1549096703529358,0.0003775302320718765,1.5358246564865112,79.1,-0.15602217614650726,71.59999999999998,3.0348737239837646,791026,77.14638783269963,0.0002896421356126666,0.6723263671406821,1.201289023202329,69.77842855888908,3.962477922439575,2104,0.1065824031829834
105,0.002311989665031433,-0.15529188513755798,0.00030203588539734483,1.5353877544403076,79.39999999999999,-0.15297989547252655,49.99999999999998,3.0613842010498047,798532,76.94538152610443,0.00027051439974457026,0.7052541430570639,2.0559612500401734,69.32290813070216,4.040342569351196,1992,0.10816502571105957
106,0.00012880563735961914,-0.15069885551929474,0.00025466602528467774,1.5372658967971802,79.1,-0.15057004988193512,70.49999999999999,3.151118516921997,806039,77.2092936802974,0.00018952979007735848,0.6330899619360785,1.2734444783352112,69.79889442688787,4.066743850708008,2152,0.10948467254638672
107,0.0005053877830505371,-0.15451841056346893,0.0001883866498246789,1.5405521392822266,79.1,-0.1540130227804184,73.80000000000004,3.2628014087677,813556,77.20557620817846,0.0005248518427833915,0.8272183938342152,1.0153865264497322,69.6579012812962,4.202134132385254,2152,0.11490201950073242
108,0.0002476722002029419,-0.15282858908176422,0.0005268942913971841,1.5384259223937988,79.19999999999999,-0.15258091688156128,72.79999999999998,3.074479579925537,821062,77.12413793103448,0.00024843664141371846,0.9286957953878665,1.1604892795490238,69.51415579298467,3.9749646186828613,2088,0.10623955726623535
109,0.002946227788925171,-0.15514563024044037,0.0002492507337592542,1.5386508703231812,79.5,-0.1521994024515152,72.19999999999999,3.061244010925293,828604,77.0880308880309,0.00026113385683856905,0.892515949539818,1.2512432361901344,69.66266902646997,4.022398471832275,2072,0.1087501049041748
110,0.0020753294229507446,-0.15464365482330322,0.0002510316844563931,1.5401607751846313,79.3,-0.15256832540035248,72.79999999999998,3.081263303756714,836106,77.20074626865673,0.0003515793941915035,0.74233708524845,1.1602879383151006,69.94131212041792,4.03127384185791,2144,0.10955476760864258
111,0.002557128667831421,-0.1539158821105957,0.0003481777966953814,1.5410356521606445,79.4,-0.15135875344276428,73.19999999999999,3.098461389541626,843622,77.24688644688646,0.0004001916095148772,0.7072572298126636,1.1226274999256,70.11004807480653,4.0472962856292725,2184,0.10858583450317383
112,0.0014389902353286743,-0.1521952748298645,0.0003979791363235563,1.540675401687622,79.1,-0.15075628459453583,71.39999999999996,3.1496894359588623,851128,77.2804347826087,0.00030473386868834496,0.6298085606859248,1.1357726537952089,70.03489718770774,4.032168865203857,2208,0.1087946891784668
113,0.003041490912437439,-0.15188011527061462,0.00030354043701663613,1.540378451347351,79.19999999999999,-0.14883862435817719,72.09999999999998,3.099088430404663,858637,77.25948905109492,0.00023130813497118652,0.7297881219739378,1.0905371482796575,69.96643739608574,3.99316668510437,2192,0.10660529136657715
114,0.0034908056259155273,-0.14969240128993988,0.0002330582356080413,1.538116455078125,79.4,-0.14620159566402435,68.49999999999997,3.1615588665008545,866151,77.26763636363638,0.0004531549639068544,0.8492579381007541,1.1981530690439768,69.71985438644442,4.0097856521606445,2200,0.1081693172454834
115,0.0005407929420471191,-0.15148094296455383,0.00044957950012758374,1.5396764278411865,79.3,-0.1509401500225067,73.70000000000003,3.1237130165100098,873652,77.25238095238097,0.00024652975844219327,0.5879909774153105,1.0444006507773436,69.8978197463857,4.02238655090332,2184,0.1094672679901123
116,0.0038241297006607056,-0.15285444259643555,0.00025234054191969335,1.5388983488082886,79.30000000000001,-0.14903031289577484,70.19999999999999,3.1295440196990967,881160,77.21925925925927,0.0003888688515871763,0.6967783906407875,1.2543846829360727,70.0939333972569,4.060527801513672,2160,0.10829901695251465
117,0.003214403986930847,-0.1499411165714264,0.00038397463504225016,1.5361061096191406,79.10000000000001,-0.14672671258449554,73.09999999999998,3.166008710861206,888693,77.29028776978419,0.00025951932184398174,0.7153188350481391,1.1157211704266359,70.0455036178221,4.092937707901001,2224,0.1101980209350586
118,-0.001248866319656372,-0.15081802010536194,0.00026011475711129606,1.5354431867599487,79.3,-0.1520668864250183,71.89999999999999,3.12947416305542,896201,77.20892193308552,0.00025423296028748155,0.8375199865901001,1.1641462039796056,69.98583863718791,4.062960863113403,2152,0.10911726951599121
119,0.00048089027404785156,-0.15126290917396545,0.000251408462645486,1.5348966121673584,79.19999999999999,-0.1507820188999176,72.79999999999998,3.0388898849487305,903708,77.28989169675091,0.000327111454680562,0.8318764590741907,1.0750059973821475,70.2787937246489,3.9534430503845215,2216,0.1078946590423584
120,0.004363164305686951,-0.1513214111328125,0.0003264171537011862,1.53429114818573,79.1,-0.14695824682712555,71.20000000000002,3.091762065887451,911212,77.310394265233,0.0002174741093767807,1.1681543476695473,1.1242199312740893,70.26207479586024,4.007210731506348,2232,0.10761475563049316
121,0.001492425799369812,-0.1506107747554779,0.00021323311375454068,1.5322339534759521,79.30000000000001,-0.1491183489561081,65.6,3.1408939361572266,918737,77.36888111888113,0.0003181984939146787,0.8209813745725539,1.2930597987757326,70.30656919935836,4.037783861160278,2288,0.10857105255126953
122,0.0038315653800964355,-0.15210594236850739,0.00033003176213242114,1.5330235958099365,79.19999999999999,-0.14827437698841095,49.999999999999986,3.1309404373168945,926258,77.16691449814127,0.00041937449714168906,0.8814219683491411,2.0402233450095983,70.0972856426626,4.078001022338867,2152,0.11153912544250488
123,0.001964882016181946,-0.15062367916107178,0.00040992721915245056,1.5322489738464355,79.1,-0.14865879714488983,70.6,3.165189504623413,933810,77.33144876325089,0.00021049716451670974,0.9006419336287039,1.0623829904509623,70.19246541900729,4.06480598449707,2264,0.11005115509033203
124,0.001531153917312622,-0.14911998808383942,0.00020464902627281845,1.5338724851608276,79.19999999999999,-0.1475888341665268,73.90000000000003,3.23030948638916,941346,77.42798634812289,0.00033020260161720216,1.0082624296772318,1.0088863050936054,70.34175745158801,4.101202011108398,2344,0.11250901222229004
125,0.002530917525291443,-0.1498178094625473,0.000331950286636129,1.530741572380066,79.19999999999999,-0.14728689193725586,73.80000000000003,3.1838016510009766,948851,77.41206896551724,0.0002679047465790063,0.8160657785696712,0.9602940616805479,70.35024381731579,4.068906545639038,2320,0.11036086082458496
126,0.0015043914318084717,-0.1490565538406372,0.0002657883451320231,1.5328638553619385,79.1,-0.14755216240882874,72.49999999999997,3.141526699066162,956365,77.45288135593222,0.00040814021485857666,0.8563125730684233,1.0055356121388812,70.56068328147221,4.008661508560181,2360,0.1095881462097168
127,-0.001785576343536377,-0.14962172508239746,0.00040900640306062996,1.5343947410583496,79.29999999999998,-0.15140730142593384,72.1,3.358860969543457,963893,77.37700348432057,0.00022071014973334968,0.721941085119422,1.0549835657628357,70.40121962300059,4.3317646980285645,2296,0.12413763999938965
128,0.001687958836555481,-0.14737504720687866,0.000211224818485789,1.5378406047821045,79.19999999999999,-0.14568708837032318,72.69999999999997,3.176665782928467,971428,77.54560260586321,0.00023085239809006453,0.8027457356193274,1.024777029085713,70.863080557129,4.039574384689331,2456,0.10839319229125977
129,-0.0012116730213165283,-0.1490909308195114,0.0002349193673580885,1.5349721908569336,79.39999999999999,-0.15030260384082794,72.9,3.1623897552490234,978934,77.47272727272728,0.0002484593424014747,0.9572626439765742,0.9681616633744133,70.59130147687702,4.039516925811768,2376,0.10982751846313477
130,-0.0006180107593536377,-0.15110300481319427,0.00024916676920838654,1.53279709815979,79.3,-0.1517210155725479,73.90000000000003,3.1999399662017822,986452,77.485618729097,0.00024894214584492147,0.7406580149948024,0.9608527437129584,70.75019162778796,4.099668979644775,2392,0.1113128662109375
131,0.0002684295177459717,-0.14873778820037842,0.0002474884095136076,1.5319768190383911,79.1,-0.14846935868263245,73.90000000000002,3.0948078632354736,993953,77.49966666666668,0.00019854538550134748,0.7179558506901192,0.9657638887890162,70.71280528996046,3.9273521900177,2400,0.1075284481048584
132,0.0020178109407424927,-0.14945025742053986,0.0001948101125890389,1.5284881591796875,79.19999999999999,-0.14743244647979736,73.80000000000001,3.155212163925171,1001488,77.52950819672132,0.0004159314266871661,0.8699674966913922,0.9987441724805978,70.84875618577851,4.01381778717041,2440,0.10903739929199219
133,0.0034065842628479004,-0.1491306573152542,0.00041058246279135346,1.5290422439575195,79.00000000000001,-0.1457240730524063,71.69999999999997,3.147017002105713,1008998,77.50498338870433,0.00021290549193508923,0.7457831880159059,0.9576454460751723,70.87944481047465,4.02171778678894,2408,0.10899543762207031
134,-0.0010649710893630981,-0.15069632232189178,0.00021930642833467573,1.5274025201797485,79.3,-0.15176129341125488,73.19999999999999,3.1376662254333496,1016512,77.4614864864865,0.0002839771332219243,0.731561997131375,1.1179145430188553,70.86695251196338,4.072241544723511,2368,0.11112117767333984
135,0.002357006072998047,-0.14843115210533142,0.0002800905203912407,1.5234272480010986,79.19999999999999,-0.14607414603233337,73.5,3.210233211517334,1024026,77.50365448504984,0.00029266218189150095,0.8536596678031587,0.926763345857002,70.57096533188098,4.051082611083984,2408,0.11125802993774414
136,-0.0038827210664749146,-0.14896687865257263,0.0002961725404020399,1.5252195596694946,79.19999999999999,-0.15284959971904755,73.5,3.0821969509124756,1031548,77.45016949152543,0.0002228730299975723,0.8940571771359141,0.9608920493971488,70.60175163255397,3.948838472366333,2360,0.10666871070861816
137,0.002171233296394348,-0.15038320422172546,0.00022190195159055293,1.5283427238464355,79.19999999999999,-0.14821197092533112,73.90000000000003,3.1573307514190674,1039075,77.47416107382551,0.00031644711270928383,0.9298382985427623,0.8858148341295383,70.44136173250622,3.9957215785980225,2384,0.11004638671875
138,-0.00020231306552886963,-0.15013030171394348,0.0003103658091276884,1.5293232202529907,79.30000000000001,-0.15033261477947235,72.8,3.203310489654541,1046608,77.53016393442626,0.00034761286224238575,0.96260089598382,1.0015111398728584,70.7087168753865,4.05751895904541,2440,0.10993671417236328
139,0.00033704936504364014,-0.1484382003545761,0.000346809858456254,1.5284693241119385,79.30000000000001,-0.14810115098953247,72.99999999999999,3.1964986324310303,1054123,77.54411764705884,0.00038619409315288067,0.8903847674106764,0.94092572231677,70.80805132618553,4.069149971008301,2448,0.11048126220703125
140,0.010455340147018433,-0.1504947543144226,0.0003874496906064451,1.525905966758728,79.30000000000001,-0.14003941416740417,72.99999999999999,3.1594924926757812,1061643,77.49333333333335,0.0002817625063471496,0.8117575771508618,1.0145716118419408,70.66685969243771,4.036465406417847,2400,0.11084794998168945
141,-0.004812002182006836,-0.14826743304729462,0.0002845228009391576,1.5244823694229126,79.19999999999999,-0.15307943522930145,72.29999999999998,3.2946784496307373,1069159,77.52763157894738,0.0006649080896750093,0.9224342698271173,1.0289044613479499,70.86747452826333,4.2394843101501465,2432,0.1181023120880127
142,0.001897662878036499,-0.1476641446352005,0.0006585991359315813,1.5220948457717896,79.4,-0.145766481757164,74.30000000000001,3.207257032394409,1076675,77.65125000000002,0.0003101227630395442,0.7236573233570811,0.8723522439358974,70.90887358173379,3.99342942237854,2560,0.10892748832702637
143,3.5390257835388184e-05,-0.1499599814414978,0.00031144884997047484,1.5214828252792358,79.3,-0.14992459118366241,73.89999999999999,3.1600441932678223,1084186,77.53737704918035,0.00037131577846594155,0.7064173526550565,0.9463889985214494,70.94640193659627,4.0504844188690186,2440,0.11074304580688477
144,-0.00015905499458312988,-0.14840371906757355,0.000373861868865788,1.5164906978607178,79.3,-0.14856277406215668,73.3,3.166534900665283,1091690,77.5557003257329,0.00035692352685146034,0.8440913142302546,0.9810874848179129,70.9934811248685,4.060545921325684,2456,0.11047840118408203
145,-0.003437921404838562,-0.14894339442253113,0.00035505153937265277,1.5136421918869019,79.30000000000001,-0.1523813158273697,71.79999999999998,3.160956382751465,1099204,77.59166666666668,0.000291519274469465,0.7414020636597869,1.031892606053241,70.97301471765117,4.022265911102295,2496,0.10962581634521484
146,-0.0010301768779754639,-0.14869311451911926,0.0002903705171775073,1.511531949043274,79.19999999999999,-0.14972329139709473,71.90000000000002,3.3071868419647217,1106719,77.57580645161293,0.00025357442791573703,1.0715151616050738,0.9654825776264977,70.8422276697773,4.177360773086548,2480,0.11641073226928711
147,-7.459521293640137e-05,-0.14756950736045837,0.00024841498816385865,1.5066335201263428,79.3,-0.14764410257339478,73.19999999999997,3.1749813556671143,1114221,77.61841269841271,0.0005768448463641107,0.859818885156985,0.9781634984398138,71.09203923723855,4.034432888031006,2520,0.10990214347839355
148,0.0024528801441192627,-0.1442842334508896,0.0005721726920455694,1.5058090686798096,79.4,-0.14183135330677032,74.20000000000002,3.227708101272583,1121735,77.68086419753088,0.0004464763915166259,1.0804728661238416,0.9221575580152221,71.24147329196843,4.072905778884888,2592,0.11064553260803223
149,0.0015529096126556396,-0.14644716680049896,0.00045571968075819314,1.5035557746887207,79.4,-0.14489425718784332,71.69999999999997,3.1979219913482666,1129247,77.60764331210191,0.00047304786858148873,0.7034341892548516,1.0556817099740528,71.08888160140167,4.05298376083374,2512,0.11050271987915039
150,0.0028160661458969116,-0.14849606156349182,0.00047733899555169046,1.5009253025054932,79.5,-0.1456799954175949,73.1,3.1133692264556885,1136782,77.47993311036791,0.0002908902242779732,0.9543301307738862,0.9520960834114958,70.64396027655884,3.990239381790161,2392,0.10679984092712402
151,-0.0031926780939102173,-0.14792276918888092,0.00028596643824130297,1.4961779117584229,79.19999999999999,-0.15111544728279114,73.60000000000002,3.2254505157470703,1144315,77.61613924050634,0.0003190590359736234,1.26872626947025,0.8981480416182556,70.99488287897356,4.06201171875,2528,0.11204051971435547
152,-0.0006658881902694702,-0.14594440162181854,0.0003216278273612261,1.4935247898101807,79.5,-0.146610289812088,72.80000000000001,3.1704964637756348,1151835,77.53442622950821,0.00021680150530301034,0.8355173266242079,1.0880702192115,70.82000973804216,4.0463950634002686,2440,0.11083698272705078
153,0.002174079418182373,-0.14829784631729126,0.00021389803441707045,1.4950472116470337,79.5,-0.1461237668991089,73.3,3.1775424480438232,1159352,77.58295819935692,0.00020463037071749568,0.7161348574645163,1.0321825881881612,71.11048197157233,4.072016716003418,2488,0.1114950180053711
154,0.003128916025161743,-0.1482991874217987,0.00020733090059366077,1.4936208724975586,79.19999999999999,-0.14517027139663696,73.70000000000002,3.115992307662964,1166859,77.63186119873818,0.00019819868612103164,0.9673980135977018,0.9420901018023763,71.05836512979086,3.9442784786224365,2536,0.10744833946228027
155,0.003360077738761902,-0.14686565101146698,0.00018316441855859011,1.49746835231781,79.30000000000001,-0.14350557327270508,73.70000000000003,3.21740460395813,1174386,77.71909090909092,0.000270419375738129,0.9773633175979923,0.8960683944281851,71.37953877222083,4.0105812549591064,2640,0.10900354385375977
156,0.005008384585380554,-0.1470222920179367,0.00027859743568114936,1.4975682497024536,79.3,-0.14201390743255615,74.30000000000001,3.1981589794158936,1181891,77.66199376947041,0.0003823873703368008,0.9790149918093767,0.8739146789045187,71.23043106048085,4.050868511199951,2568,0.10980749130249023
157,-0.0009764283895492554,-0.14433124661445618,0.00037950914702378213,1.4976764917373657,79.19999999999999,-0.14530767500400543,73.80000000000003,3.2459781169891357,1189402,77.68179012345682,0.00017750170081853867,1.1473952080048906,0.9409126147227611,71.19796293607227,4.083253622055054,2592,0.11087965965270996
158,0.0019382983446121216,-0.1460782289505005,0.0001729716605041176,1.4921867847442627,79.3,-0.14413993060588837,73.6,3.229279041290283,1196922,77.74174174174176,0.0002944783482234925,0.8845817588544759,0.8960872400113035,71.48802927485424,4.06819748878479,2664,0.11089634895324707
159,0.004850476980209351,-0.14882753789424896,0.00029908580472692847,1.4897843599319458,79.30000000000001,-0.1439770609140396,74.10000000000002,3.2364161014556885,1204433,77.63059936908519,0.00021964563347864896,1.0155722200413362,0.9238057105876881,70.99899253426493,4.0709547996521,2536,0.11049342155456543
160,0.004128620028495789,-0.14593102037906647,0.0002164829202229157,1.4955240488052368,79.39999999999999,-0.14180240035057068,73.10000000000001,3.120969533920288,1211933,77.67080745341616,0.0003308040904812515,0.8203792538008007,1.0195687647389935,71.34646796319986,3.970679759979248,2576,0.1097409725189209
161,0.0027674436569213867,-0.14480622112751007,0.00033149149385280907,1.4985990524291992,79.1,-0.14203877747058868,73.39999999999999,3.413468599319458,1219440,77.66137071651092,0.00021373876370489597,0.9279187801423148,0.8891540956838953,71.15022798034929,4.325901508331299,2568,0.12587928771972656
162,0.00030609965324401855,-0.143950417637825,0.0002136403927579522,1.4979802370071411,79.30000000000001,-0.143644317984581,73.69999999999999,3.1964988708496094,1226948,77.66105919003117,0.0001832940470194444,0.9558344098721643,0.9386860968379397,71.11354327423933,4.023102760314941,2568,0.10861039161682129
163,0.0017691105604171753,-0.14501148462295532,0.000177241992787458,1.4970252513885498,79.19999999999999,-0.14324237406253815,74.00000000000001,3.278059482574463,1234451,77.7602985074627,0.0002466574951540679,0.7643099645966932,0.8471937348246417,71.37704179837976,4.081496000289917,2680,0.11171269416809082
164,-0.00010539591312408447,-0.14499635994434357,0.0002467904123477638,1.4956862926483154,79.4,-0.14510175585746765,73.6,3.2292189598083496,1241969,77.7491017964072,0.00022263145365286618,0.9014505540650722,0.8532690405175554,71.5575472765322,4.078716278076172,2672,0.11109590530395508
165,-1.11311674118042e-05,-0.14746078848838806,0.00022469715622719377,1.493334412574768,79.3,-0.14747191965579987,74.10000000000002,3.1530392169952393,1249473,77.68395061728397,0.00021793284395243973,1.1754984528754429,0.8821909860302053,71.31616876488582,3.9985125064849854,2592,0.10920453071594238
166,0.0028363317251205444,-0.14514431357383728,0.00022037437884137034,1.4908956289291382,79.19999999999999,-0.14230798184871674,68.90000000000002,3.208875894546509,1256986,77.71641337386019,0.0002500048140063882,0.9013496006472449,0.9739016380264567,71.31061652344204,4.035836935043335,2632,0.1106562614440918
167,-0.0001112818717956543,-0.14481133222579956,0.00024628976825624704,1.4895998239517212,79.39999999999999,-0.14492261409759521,72.79999999999998,3.182943344116211,1264487,77.72006079027356,0.0003130778204649687,0.9359195673407154,0.9141368589617426,71.2930177852945,4.005983829498291,2632,0.10944914817810059
168,0.005016222596168518,-0.1454506516456604,0.00031397712882608175,1.4866799116134644,79.5,-0.14043442904949188,71.8,3.1627566814422607,1272016,77.6249211356467,0.00019635639910120517,0.8686588306318968,1.039917982431401,71.16984645374433,4.000580549240112,2536,0.10894012451171875
169,-0.00020205974578857422,-0.14625324308872223,0.0001940719084814191,1.4912618398666382,79.3,-0.1464553028345108,73.80000000000003,3.223736524581909,1279529,77.6883076923077,0.0006179011543281376,0.9608170937593106,0.8832032072662752,71.18945144560054,4.062604904174805,2600,0.11112022399902344
170,-0.0007085800170898438,-0.1463020145893097,0.0006135395960882306,1.4879785776138306,79.19999999999999,-0.14701059460639954,75.30000000000004,3.171088933944702,1287030,77.76089552238807,0.00028644734993577003,0.7720952488230212,0.7789731690113894,71.48756431671535,3.9798405170440674,2680,0.10829663276672363
171,-0.002260357141494751,-0.14687123894691467,0.0002948572509922087,1.482311487197876,79.19999999999999,-0.14913159608840942,72.30000000000001,3.16701078414917,1294544,77.60700636942677,0.000345640437444672,0.81828658837869,0.9525102369800461,71.07023419443149,4.031921625137329,2512,0.11074376106262207
172,0.0041928887367248535,-0.1463746279478073,0.00033583518234081566,1.4762041568756104,79.4,-0.14218173921108246,73.49999999999999,3.1343467235565186,1302069,77.74024024024025,0.0004124445258639753,1.0591469191421905,0.9089491354708531,71.53697891789905,3.9810068607330322,2664,0.10844659805297852
173,0.0031784623861312866,-0.14675980806350708,0.0004122574464417994,1.4757475852966309,79.3,-0.1435813456773758,73.19999999999999,3.142106771469116,1309571,77.77388724035609,0.0002950785856228322,0.9384174702665548,0.8060789214719243,71.61629569111187,3.965172290802002,2696,0.10820555686950684
174,0.0004453808069229126,-0.14624039828777313,0.0002962969883810729,1.4694308042526245,79.19999999999999,-0.14579501748085022,73.90000000000002,3.2198874950408936,1317080,77.77181008902079,0.00036057678516954184,0.740122572891248,0.7865754114389821,71.48506621468553,4.027073383331299,2696,0.11092543601989746
175,0.0017545819282531738,-0.14649993181228638,0.0003537369193509221,1.4749399423599243,79.3,-0.1447453498840332,75.00000000000001,3.2044901847839355,1324594,77.85314285714287,0.0004482223594095558,1.0071824489935306,0.7554214393438947,71.78876061164621,4.007270574569702,2800,0.1106259822845459
176,0.001581728458404541,-0.14260567724704742,0.0004475614696275443,1.4675639867782593,79.39999999999999,-0.14102394878864288,74.9,3.1881463527679443,1332101,77.8240579710145,0.0003058799193240702,0.9225650955204348,0.7707521619756118,71.50271494605992,3.945171356201172,2760,0.10764122009277344
177,0.0032756030559539795,-0.14324724674224854,0.00030314334435388446,1.463915467262268,79.30000000000001,-0.13997164368629456,70.9,3.187635660171509,1339601,77.83861671469742,0.0007167988223955035,1.015064682442117,0.8517527885170388,71.68659969249097,4.001155853271484,2776,0.10974955558776855
178,0.0031137019395828247,-0.1443236768245697,0.0007198000675998628,1.459372878074646,79.4,-0.14120997488498688,72.2,3.168142557144165,1347115,77.72990936555892,0.0002634420234244317,1.5512352347192837,0.9390711765169064,71.4660114108667,4.003712892532349,2648,0.1097555160522461
179,0.004236951470375061,-0.14387604594230652,0.0002566827170085162,1.4599226713180542,79.19999999999999,-0.13963909447193146,69.79999999999998,3.245082139968872,1354624,77.84224137931037,0.00017939769895747304,1.1860488827628874,0.910300335250248,71.64398614482147,4.0091235637664795,2784,0.10931015014648438
180,0.004279211163520813,-0.14244790375232697,0.00018203453510068357,1.4592386484146118,79.3,-0.13816869258880615,74.7,3.1928508281707764,1362153,77.83649425287358,0.00016538662021048367,0.913633953806648,0.781588647042263,71.56649609497033,3.972743034362793,2784,0.10775279998779297
181,0.0024412870407104492,-0.1407444179058075,0.0001674760424066335,1.4580237865447998,79.4,-0.13830313086509705,72.60000000000001,3.3115220069885254,1369689,77.78352941176472,0.00046963125350885093,1.055740354886443,0.8793844182252121,71.37242455903917,4.091245412826538,2720,0.11330103874206543
182,0.002969801425933838,-0.1452837437391281,0.00046691138413734734,1.457995891571045,79.3,-0.14231394231319427,74.39999999999999,3.178525447845459,1377204,77.82803468208094,0.00048479577526450157,0.9948467437584317,0.8108691967811312,71.85427671367475,4.031244516372681,2768,0.11065864562988281
183,-0.0008593648672103882,-0.14227734506130219,0.00048611604142934084,1.451704502105713,79.1,-0.14313670992851257,73.3,3.236452102661133,1384708,77.85600000000002,0.00026260962476953864,0.9450527160554503,0.8362883986486233,71.79809976115206,4.049423456192017,2800,0.11019730567932129
184,0.0007949322462081909,-0.14418992400169373,0.00026208104100078344,1.4499033689498901,79.19999999999999,-0.14339499175548553,74.70000000000002,3.233844041824341,1392212,77.86818181818184,0.00025534420274198055,1.0726992242283475,0.7940897382517219,71.9723414208061,4.078392505645752,2816,0.11219358444213867
185,-0.0012594759464263916,-0.14102095365524292,0.0002596270351205021,1.4472119808197021,79.19999999999999,-0.1422804296016693,74.70000000000003,3.152918577194214,1399720,77.8425287356322,0.00018270581495016813,0.8274781105457119,0.8204473385788721,71.80297373403491,3.9699931144714355,2784,0.10981917381286621
186,0.00167161226272583,-0.14027239382266998,0.00018055188411381096,1.4429705142974854,79.30000000000001,-0.13860078155994415,75.19999999999999,3.213676929473877,1407222,77.89859943977592,0.0002960139245260507,1.0924446225128,0.7463999493364329,71.92167261211115,3.98805832862854,2856,0.10964632034301758
187,0.0034230798482894897,-0.1404905915260315,0.0002936492383014411,1.442061424255371,79.5,-0.137067511677742,73.70000000000002,3.236891746520996,1414723,77.8929775280899,0.000308848888380453,0.7615642200834325,0.823005665434754,71.96737667014366,4.050868988037109,2848,0.11061954498291016
188,0.0012451261281967163,-0.14062485098838806,0.0003060144081246108,1.4372864961624146,79.4,-0.13937972486019135,73.89999999999999,3.228549003601074,1422258,77.84714285714288,0.00024733724421821535,0.9733581947899789,0.8508351239595492,71.94477748085473,4.0737059116363525,2800,0.11144018173217773
189,0.0021857619285583496,-0.1417689025402069,0.0002448747691232711,1.432166337966919,79.5,-0.13958314061164856,73.80000000000001,3.282670259475708,1429764,77.94356164383562,0.00023611377400811762,0.8935099369904775,0.8031741309057429,72.04694421724797,4.068000316619873,2920,0.11184144020080566
190,0.0023970603942871094,-0.14065152406692505,0.0002400302910245955,1.4267194271087646,79.4,-0.13825446367263794,73.80000000000003,3.1878702640533447,1437284,77.90529247910865,0.00028962575015611947,1.1552302734922262,0.8239789736372852,71.95635992638512,3.9672577381134033,2872,0.10830307006835938
191,0.0021261125802993774,-0.14006930589675903,0.00028863694751635194,1.425034999847412,79.4,-0.13794319331645966,74.0,3.182908058166504,1444791,77.86125356125358,0.0002352794399484992,1.4090757412406345,0.8185753875187164,71.9773569838002,3.998349666595459,2808,0.11071419715881348
192,0.0016249269247055054,-0.1394568234682083,0.00024006684543564916,1.421979546546936,79.4,-0.1378318965435028,73.70000000000003,3.2730846405029297,1452304,77.841091954023,0.00019086076645180583,1.16770412380313,0.8365954285583215,71.67824324898275,4.060948848724365,2784,0.11219143867492676
193,0.0007063448429107666,-0.13872042298316956,0.00017898352234624326,1.4212353229522705,79.30000000000001,-0.1380140781402588,74.50000000000004,3.329643726348877,1459818,77.96368563685638,0.00016710064664948732,0.9103519822641432,0.7761229953337511,72.0633782215476,4.092084169387817,2952,0.11220526695251465
194,4.945695400238037e-05,-0.13977384567260742,0.00017068471061065793,1.4222091436386108,79.4,-0.13972438871860504,74.80000000000003,3.1998775005340576,1467343,77.94959128065398,0.0003079396556131542,0.8882801304517522,0.7634666360346964,72.07568911284172,3.9627106189727783,2936,0.10946011543273926
195,0.005216673016548157,-0.14282028377056122,0.0003073241969104856,1.4176928997039795,79.30000000000001,-0.13760361075401306,74.20000000000002,3.229451894760132,1474866,77.9445355191257,0.00042409024899825454,1.2170683318351256,0.7691526652810075,72.06546675050147,4.017182111740112,2928,0.10981988906860352
196,-0.0002831369638442993,-0.14013671875,0.00042388358269818127,1.4217491149902344,79.39999999999999,-0.1404198557138443,73.39999999999998,3.2606208324432373,1482379,77.88960674157305,0.00024072079395409673,0.9399415018701496,0.8284131726823575,71.92338450637371,4.0544774532318115,2848,0.11156845092773438
197,-0.000541195273399353,-0.14003105461597443,0.00024010648485273123,1.4185092449188232,79.5,-0.14057224988937378,74.80000000000003,3.235556125640869,1489879,77.93956043956047,0.00024324750120285898,0.9276512582075093,0.7837468643930595,72.06281700960008,4.027058124542236,2912,0.11113667488098145
