EnvExecTime,PolicyExecTime,Iteration,LossAfter,StdReturn,AverageDiscountedReturn,TotalEnvSteps,MinReturn,ProcessExecTime,dLoss,KL,Entropy,MaxReturn,NumTrajs,AverageReturn,LossBefore,KLBefore,GradNorm
7.165815114974976,15.776355266571045,64,-0.15642239153385162,0.20138409955990957,-8.670362355471084,1951491,-21.25,0.41618847846984863,0.00025121867656707764,0.002728403080254793,1.5013400316238403,-20.0,300,-20.033333333333335,-0.15617117285728455,0.0031467778608202934,0.1353066743128396
7.25302791595459,16.243553638458252,65,-0.15634118020534515,0.175,-8.670827025767727,1981491,-21.25,0.4196043014526367,-4.06801700592041e-05,0.0030324021354317665,1.5068140029907227,-20.0,300,-20.025,-0.15638186037540436,0.0027338373474776745,0.11310274663467622
7.221589803695679,15.972348928451538,66,-0.1565512716770172,0.24494897427831785,-8.689201027239543,2011491,-21.25,0.42272186279296875,0.0016431957483291626,0.003123353235423565,1.5051894187927246,-20.0,300,-20.05,-0.15490807592868805,0.0030232814606279135,0.12129092254161795
7.193629264831543,15.722981691360474,67,-0.15666495263576508,0.36855573979159967,-8.705507272000187,2041491,-22.5,0.42056703567504883,-0.0008010417222976685,0.0028729273471981287,1.5033525228500366,-20.0,300,-20.1,-0.15746599435806274,0.0031259634997695684,0.15121799637853192
7.368548393249512,16.730541706085205,68,-0.1557745635509491,0.28087165910587863,-8.68105638403698,2071491,-21.25,0.4263498783111572,-0.001130715012550354,0.0028407673817127943,1.5017664432525635,-20.0,300,-20.066666666666666,-0.15690527856349945,0.002906010951846838,0.14481693378757649
7.219104290008545,15.941254377365112,69,-0.15677960216999054,0.26365486699260626,-8.689133673504529,2101491,-21.25,0.42131948471069336,6.99758529663086e-05,0.0030538577120751143,1.504643440246582,-20.0,300,-20.058333333333334,-0.15670962631702423,0.002780415117740631,0.12913569988818321
7.297103643417358,16.200440168380737,70,-0.1573762595653534,0.3472111109333277,-8.690151678692581,2131491,-22.5,0.42814064025878906,0.0009429901838302612,0.003286076011136174,1.5025403499603271,-20.0,300,-20.066666666666666,-0.15643326938152313,0.0030440862756222486,0.16194448547346044
7.245200157165527,16.02413034439087,71,-0.15649013221263885,0.22438186696393767,-8.679165236826908,2161491,-21.25,0.42491579055786133,0.0007269382476806641,0.003007515100762248,1.501295804977417,-20.0,300,-20.041666666666668,-0.1557631939649582,0.003353648819029331,0.16307368480074408
7.14106011390686,15.696206092834473,72,-0.15692509710788727,0.2843120351538664,-8.67892454088933,2191491,-22.5,0.4195060729980469,0.0004767477512359619,0.0034326892346143723,1.5019609928131104,-20.0,300,-20.05,-0.1564483493566513,0.0030107193160802126,0.1591705369715498
7.131450176239014,15.881025075912476,73,-0.1566004753112793,0.3300883720056394,-8.705088980172349,2221491,-22.5,0.4203531742095947,0.0007761716842651367,0.0030975358095020056,1.5025078058242798,-20.0,300,-20.075,-0.15582430362701416,0.00339539535343647,0.1756107969856031
7.03592586517334,15.536970615386963,74,-0.15602052211761475,0.24494897427831785,-8.675133927578969,2251491,-21.25,0.4089648723602295,0.00017987191677093506,0.002839928725734353,1.5020719766616821,-20.0,300,-20.05,-0.1558406502008438,0.0031816386617720127,0.16877410778461102
7.093398332595825,15.897851467132568,75,-0.15723033249378204,0.24494897427831785,-8.67944712980666,2281491,-21.25,0.4192056655883789,0.0010266005992889404,0.0031629728619009256,1.5034908056259155,-20.0,300,-20.05,-0.1562037318944931,0.0028338185511529446,0.17456526725653823
7.132338285446167,15.741479396820068,76,-0.15658077597618103,0.24494897427831785,-8.68608417471711,2311491,-21.25,0.41922783851623535,-0.000649869441986084,0.0031536458991467953,1.4951802492141724,-20.0,300,-20.05,-0.15723064541816711,0.003115758066996932,0.17139195927837866
6.9938437938690186,15.271874189376831,77,-0.15620826184749603,0.3435921354681384,-8.704127388870772,2341491,-22.5,0.40888476371765137,0.0013706982135772705,0.0028893272392451763,1.4977823495864868,-20.0,300,-20.083333333333332,-0.15483756363391876,0.003138365689665079,0.1804463807787769
7.197820663452148,16.035524129867554,78,-0.15598741173744202,0.24494897427831785,-8.68597859384082,2371491,-21.25,0.42056941986083984,0.00015935301780700684,0.0031418921425938606,1.49750554561615,-20.0,300,-20.05,-0.155828058719635,0.0028489946853369474,0.13050294446542815
7.052257061004639,15.534192323684692,79,-0.1556360125541687,0.296858552175948,-8.698522251296207,2401491,-21.25,0.4160289764404297,-0.00030556321144104004,0.0031796724069863558,1.4989054203033447,-20.0,300,-20.075,-0.15594157576560974,0.0031650029122829437,0.21575003227262418
7.070135593414307,15.464332818984985,80,-0.1553415209054947,0.3881043674065006,-8.691989637722685,2431491,-22.5,0.4196503162384033,-0.0007625371217727661,0.002911355346441269,1.4966068267822266,-20.0,300,-20.075,-0.15610405802726746,0.003190419403836131,0.13507480263502564
8.522478103637695,19.38867998123169,81,-0.1561906486749649,0.175,-8.674613123494737,2461491,-21.25,0.513007402420044,-0.00014473497867584229,0.002990767825394869,1.4935449361801147,-20.0,300,-20.025,-0.15633538365364075,0.0029498664662241936,0.1559813082724933
7.096189022064209,15.551815509796143,82,-0.15574955940246582,0.35,-8.67299648941141,2491491,-23.75,0.41912221908569336,0.00011834502220153809,0.002909834263846278,1.495002031326294,-20.0,300,-20.05,-0.15563121438026428,0.0029805637896060944,0.18520132516911372
7.111249685287476,15.86115026473999,83,-0.15523289144039154,0.2843120351538664,-8.685947822201118,2521491,-22.5,0.4171774387359619,0.0026872605085372925,0.002728888764977455,1.4955133199691772,-20.0,300,-20.05,-0.15254563093185425,0.0029186508618295193,0.17050648453615766
7.057596683502197,15.565635919570923,84,-0.15644174814224243,0.3472111109333277,-8.697461442891475,2551491,-22.5,0.40853404998779297,0.0005438923835754395,0.0033624498173594475,1.4933266639709473,-20.0,300,-20.066666666666666,-0.155897855758667,0.00274456269107759,0.13646646055848702
7.067936658859253,15.670908212661743,85,-0.15480457246303558,0.2667968432263687,-8.673939599796888,2581491,-22.5,0.41126084327697754,0.0006974786520004272,0.002684244653210044,1.4929100275039673,-20.0,300,-20.041666666666668,-0.15410709381103516,0.003380526788532734,0.1322210546213734
7.088604927062988,15.72744631767273,86,-0.15563276410102844,0.26679684322636865,-8.67531368358773,2611491,-22.5,0.41328907012939453,0.0020710229873657227,0.0028762121219187975,1.4883960485458374,-20.0,300,-20.041666666666668,-0.15356174111366272,0.0026598800905048847,0.19081293222607756
7.087203025817871,15.678786754608154,87,-0.15468619763851166,0.26365486699260626,-8.689346048311089,2641491,-21.25,0.41407275199890137,0.0007868856191635132,0.002956041367724538,1.488961100578308,-20.0,300,-20.058333333333334,-0.15389931201934814,0.0028789702337235212,0.13914952513857706
7.385905981063843,16.256640195846558,88,-0.155578151345253,0.20138409955990957,-8.672398602632551,2671491,-21.25,0.4433906078338623,-0.0006106197834014893,0.003041850868612528,1.4853299856185913,-20.0,300,-20.033333333333335,-0.15618877112865448,0.002916448749601841,0.160631109449247
7.003904342651367,15.365936040878296,89,-0.15475080907344818,0.22438186696393767,-8.675922851642841,2701491,-21.25,0.4134974479675293,-0.00031298398971557617,0.0030760797671973705,1.4870209693908691,-20.0,300,-20.041666666666668,-0.15506379306316376,0.0030259068589657545,0.18644665622505632
7.120896339416504,15.620140075683594,90,-0.1549677550792694,0.24776781245530868,-8.672048004635835,2731491,-22.500000000000004,0.42401552200317383,-0.00016771256923675537,0.003237445605918765,1.480635404586792,-20.0,300,-20.033333333333335,-0.15513546764850616,0.0031049270182847977,0.1771075506720003
7.754755973815918,17.18641686439514,91,-0.15474501252174377,0.30057814661452387,-8.684306401169932,2761491,-22.5,0.4769766330718994,0.0004315972328186035,0.003123905509710312,1.4842495918273926,-20.0,300,-20.058333333333334,-0.15431341528892517,0.0032239146530628204,0.16037263334581953
7.145539045333862,15.726126909255981,92,-0.15406109392642975,0.17499999999999996,-8.674277399156791,2791491,-21.25,0.42574119567871094,0.0008147656917572021,0.003187775146216154,1.4820183515548706,-20.0,300,-20.025,-0.15324632823467255,0.003124646842479706,0.1782415898401299
7.522362947463989,16.787168502807617,93,-0.1551169604063034,0.2843120351538666,-8.688497660124463,2821491,-22.500000000000004,0.4545891284942627,0.000794723629951477,0.003262757323682308,1.483136773109436,-20.0,300,-20.05,-0.15432223677635193,0.003175332210958004,0.1652868439351159
7.316540002822876,16.20832109451294,94,-0.1534281224012375,0.2667968432263687,-8.669159571349049,2851491,-22.5,0.42890429496765137,0.0006342679262161255,0.002614953089505434,1.4767347574234009,-20.0,300,-20.041666666666668,-0.15279385447502136,0.0031883935444056988,0.16794077910691282
7.36424994468689,16.397941827774048,95,-0.15435989201068878,0.20138409955990957,-8.67008107539894,2881491,-21.25,0.43093109130859375,-0.0007894188165664673,0.0031636457424610853,1.4754265546798706,-20.0,300,-20.033333333333335,-0.15514931082725525,0.0026086256839334965,0.1724314045423307
7.335224151611328,16.20615553855896,96,-0.15436379611492157,0.33911649915626335,-8.705367395088293,2911491,-21.25,0.42790842056274414,-3.4570693969726562e-06,0.0031553066801279783,1.4762641191482544,-20.0,300,-20.1,-0.15436725318431854,0.003242915030568838,0.16043926368393088
7.2948267459869385,16.36161732673645,97,-0.1543528437614441,0.24494897427831785,-8.679621163419746,2941491,-21.25,0.4287111759185791,-0.0005824416875839233,0.0032157048117369413,1.4787402153015137,-20.0,300,-20.05,-0.15493528544902802,0.0031841944437474012,0.1860911767980092
7.251796007156372,16.054375886917114,98,-0.15306411683559418,0.35,-8.68186369922086,2971491,-23.75,0.430225133895874,-1.043081283569336e-06,0.0029061853419989347,1.4694432020187378,-20.0,300,-20.05,-0.15306515991687775,0.0031764660961925983,0.12212099516035381
10.412962675094604,24.075520992279053,99,-0.15343376994132996,0.28087165910587863,-8.68678502052848,3001491,-21.25,0.6472270488739014,0.00011740624904632568,0.0028498703613877296,1.4739962816238403,-20.0,300,-20.066666666666666,-0.15331636369228363,0.0029585061129182577,0.14336753094810514
9.346468687057495,21.412561178207397,100,-0.1540660262107849,0.1433720877840438,-8.668152399960466,3031491,-21.25,0.5716509819030762,0.0008363276720046997,0.0030860991682857275,1.4750608205795288,-20.0,300,-20.016666666666666,-0.1532296985387802,0.002817317144945264,0.12451375935064868
