AverageReturn,KL,Iteration,KLBefore,GradNorm,ProcessExecTime,TotalEnvSteps,NumTrajs,PolicyExecTime,StdReturn,dLoss,Entropy,LossAfter,MaxReturn,LossBefore,EnvExecTime,AverageDiscountedReturn,MinReturn
14.37765957446809,0.0010211116168648005,180,0.0010188115993514657,0.39060833561436,0.1333775520324707,1374891,376,5.043911457061768,18.925112238658254,1.6838312149047852e-06,1.4378434419631958,-0.16158999502658844,48.399999999999984,-0.16158831119537354,4.24941349029541,16.97040134478854,-37.0
12.024000000000008,0.000989563181065023,181,0.0010324118193238974,0.3877353495176355,0.16432690620422363,1382529,400,6.692822694778442,22.389991603392794,-0.005945384502410889,1.427954077720642,-0.16123314201831818,40.849999999999994,-0.16717852652072906,5.955812215805054,12.391510430091806,-47.49999999999997
13.88365384615385,0.0008406798006035388,182,0.0009872951777651906,0.41507229840908794,0.1332838535308838,1390147,416,4.9256415367126465,21.455386900124253,-0.00036819279193878174,1.4293115139007568,-0.16158081591129303,47.64999999999999,-0.1619490087032318,4.389549016952515,13.298589008936373,-50.14999999999999
13.372549019607852,0.0009624724043533206,183,0.0008493311470374465,0.43968209598765395,0.12264347076416016,1397752,408,4.981200456619263,18.243554633331783,-0.005681201815605164,1.4288476705551147,-0.16170789301395416,44.54999999999996,-0.16738909482955933,4.3618268966674805,14.420741387241318,-32.19999999999999
9.856862745098049,0.0008971777278929949,184,0.000984244979918003,0.39898213425320006,0.12869501113891602,1405375,408,4.909650087356567,20.843450138761657,-0.00024415552616119385,1.4260952472686768,-0.16006749868392944,59.050000000000004,-0.16031165421009064,4.204271078109741,12.016007803411098,-43.74999999999997
16.713000000000008,0.0008747943793423474,185,0.0009070608066394925,0.3872609851297934,0.12287020683288574,1413006,400,4.905027627944946,17.29950522413863,-0.001479610800743103,1.4250589609146118,-0.16052594780921936,50.349999999999994,-0.16200555860996246,4.320056676864624,15.187698826879554,-24.349999999999994
10.17653061224491,0.0009900679579004645,186,0.0008706289227120578,0.3743885821580868,0.11999392509460449,1420557,392,4.529863119125366,19.716488236283656,-0.00394834578037262,1.422200322151184,-0.16227789223194122,55.699999999999996,-0.16622623801231384,3.9247663021087646,9.923069660545465,-39.99999999999996
16.092156862745107,0.0007729344069957733,187,0.0009661649237386882,0.5058490426854431,0.12228941917419434,1428125,408,4.842689514160156,17.34368668700408,0.00020362436771392822,1.428809642791748,-0.15879309177398682,48.29999999999999,-0.1585894674062729,4.2226831912994385,15.541014263330299,-22.899999999999984
18.649038461538467,0.0008840322261676192,188,0.000766001467127353,0.38519323964192514,0.12854909896850586,1435740,416,4.904718399047852,18.094828974430932,0.0005149245262145996,1.4255722761154175,-0.1599331796169281,49.85,-0.1594182550907135,4.22972559928894,16.94278213846847,-40.64999999999998
14.711538461538465,0.0007923127850517631,189,0.0008952051866799593,0.4109063015810667,0.12454581260681152,1443265,416,4.97998046875,19.006569247400037,-0.0014127343893051147,1.4242594242095947,-0.1591201275587082,48.54999999999999,-0.1605328619480133,4.313356161117554,14.03335200874772,-31.649999999999995
16.818627450980397,0.0010122786043211818,190,0.0008001503301784396,0.41251739621113204,0.12665128707885742,1450775,408,4.911319017410278,20.461726492583303,0.0004359036684036255,1.427057147026062,-0.16014349460601807,53.24999999999997,-0.15970759093761444,4.253262758255005,16.73628578178481,-27.04999999999996
18.063157894736843,0.0007490020943805575,191,0.0009720377274788916,0.419097910143382,0.12195134162902832,1458379,456,4.826088905334473,20.26317099566676,0.001301586627960205,1.4232001304626465,-0.1591561734676361,50.65,-0.1578545868396759,4.32587456703186,15.652535572369477,-47.65
20.324107142857148,0.0008144389139488339,192,0.0007437870372086763,0.4000954457823241,0.10515666007995605,1465885,448,4.204694509506226,22.140874029139738,-0.0028422176837921143,1.4246357679367065,-0.16195811331272125,56.29999999999999,-0.16480033099651337,3.5473790168762207,17.525022756056213,-43.449999999999996
17.29017857142858,0.0008292344864457846,193,0.0008207250502891839,0.4144415151919981,0.12447237968444824,1473390,448,5.066532373428345,20.024031142165104,0.0025837719440460205,1.4210927486419678,-0.15860429406166077,55.15,-0.15602052211761475,4.3375232219696045,15.608911092078674,-40.449999999999974
20.622656250000002,0.0008198879659175873,194,0.0007733369129709899,0.35429277775760853,0.1077272891998291,1480979,512,4.357394218444824,21.493703528750824,0.0005856752395629883,1.4204095602035522,-0.16012635827064514,71.39999999999999,-0.15954068303108215,3.641314744949341,18.53096650911378,-42.999999999999986
17.366666666666674,0.0008643616456538439,195,0.0009065386257134378,0.3683278317279556,0.1060173511505127,1488605,456,4.263972520828247,20.431860082546287,-0.0008479654788970947,1.4192134141921997,-0.1584780216217041,55.0,-0.1593259871006012,3.6953675746917725,14.592420627020628,-37.34999999999999
20.522656250000004,0.0007635471411049366,196,0.0008036790532059968,0.37841525731941644,0.12135696411132812,1496108,512,4.855342388153076,22.512218782404272,0.0009907037019729614,1.4160467386245728,-0.15951111912727356,67.45,-0.1585204154253006,4.256424903869629,17.7066369798126,-30.349999999999994
19.48275862068966,0.0007054774323478341,197,0.0008253566920757294,0.4029456464457073,0.1254587173461914,1503683,464,4.872290134429932,19.305675312885672,0.0029653310775756836,1.4202717542648315,-0.15725895762443542,55.00000000000001,-0.15429362654685974,4.2738800048828125,17.37862240307128,-37.49999999999999
20.70500000000001,0.000745045836083591,198,0.0006960242753848433,0.4211171393876958,0.1065366268157959,1511260,480,4.390661954879761,16.734429827952503,-0.0010467618703842163,1.421979546546936,-0.15701799094676971,50.500000000000014,-0.15806475281715393,3.732470750808716,16.69720125212625,-17.499999999999964
22.049193548387105,0.0006357997190207243,199,0.0007166927098296583,0.3813087053794907,0.11339163780212402,1518802,496,4.457284212112427,18.37268855757117,-0.003367513418197632,1.4228581190109253,-0.15695007145404816,54.35,-0.1603175848722458,3.761884927749634,17.95804781246329,-37.49999999999998
16.2016393442623,0.0007819680613465607,200,0.0006552335689775646,0.4075589904243416,0.12163162231445312,1526319,488,4.835556983947754,22.8495775460699,0.0018181949853897095,1.4177566766738892,-0.15810514986515045,63.149999999999984,-0.15628695487976074,4.221669673919678,15.495361127625893,-37.499999999999986
16.682258064516137,0.0009719153167679906,201,0.0008097525569610298,0.44406258981101415,0.11717367172241211,1533951,496,4.4834678173065186,24.96202938525184,-0.002601251006126404,1.4146955013275146,-0.15623143315315247,61.95,-0.15883268415927887,3.869149923324585,15.75435915005332,-43.19999999999999
16.91833333333334,0.000721258984412998,202,0.0009624467929825187,0.41791949435533243,0.12561368942260742,1541475,480,4.952576637268066,18.49712808038648,0.0015505701303482056,1.4125875234603882,-0.15777865052223206,45.35000000000002,-0.15622808039188385,4.299181222915649,14.13494284541354,-35.19999999999999
23.8719696969697,0.0007926439284346998,203,0.0006717363721691072,0.4351140640519286,0.13103246688842773,1548982,528,4.851218223571777,16.76126515978604,0.0006634145975112915,1.4175728559494019,-0.1569031924009323,59.49999999999999,-0.15623977780342102,4.273921012878418,19.553637860750285,-19.75
20.859375000000007,0.0006537786102853715,204,0.0008224276243709028,0.3904020832093264,0.12734317779541016,1556557,512,5.281695127487183,19.136119877978786,-0.0006829202175140381,1.418172001838684,-0.15683865547180176,53.24999999999998,-0.1575215756893158,4.473024129867554,17.557326430450907,-27.75
19.247058823529418,0.0008166544721461833,205,0.0006371826748363674,0.49151413736131244,0.11797809600830078,1564069,544,4.475993633270264,27.241373273388202,-0.0016034245491027832,1.4181146621704102,-0.1537903994321823,64.69999999999999,-0.1553938239812851,3.9867305755615234,15.664378949429373,-131.7
17.898484848484852,0.0006821442511864007,206,0.0008501267293468118,0.4024875897870087,0.12645888328552246,1571656,528,5.130225896835327,22.00372897064056,0.0018317848443984985,1.4143396615982056,-0.154929056763649,57.25,-0.1530972719192505,4.544435977935791,14.939393026968952,-43.75
21.440579710144934,0.0009178643813356757,207,0.0006518138688988984,0.4493702694266416,0.12291884422302246,1579212,552,4.68738865852356,21.10634439160366,0.0013626068830490112,1.4155781269073486,-0.15660756826400757,57.79999999999997,-0.15524496138095856,4.080376148223877,18.99294615780925,-77.49999999999999
25.699305555555558,0.0006293407641351223,208,0.0008967940229922533,0.4219801829010305,0.12557172775268555,1586746,576,5.162533283233643,18.49680057367196,0.0005203932523727417,1.4201061725616455,-0.1555216759443283,66.0,-0.15500128269195557,4.439163446426392,21.6755847221867,-29.85
27.519014084507045,0.0006273551844060421,209,0.0006501726456917822,0.480069925732059,0.11509275436401367,1594270,568,4.560765266418457,17.670398510928177,0.0013389140367507935,1.4198803901672363,-0.1569473296403885,65.14999999999999,-0.1556084156036377,3.8844547271728516,22.571808742544608,-17.05000000000001
26.18714285714286,0.0007161281537264585,210,0.0006311243632808328,0.4252336086885537,0.12515497207641602,1601814,560,5.0452282428741455,19.173964277698254,0.0005880743265151978,1.415555715560913,-0.15650801360607147,55.35000000000001,-0.15591993927955627,4.346409797668457,22.549182370970307,-52.49999999999998
24.3774647887324,0.0006827872712165117,211,0.0007045376696623862,0.4049689997834184,0.11268138885498047,1609456,568,4.689155101776123,16.64033955828297,-0.0011827051639556885,1.412050485610962,-0.15591572225093842,50.69999999999999,-0.1570984274148941,3.859288215637207,19.504250165016387,-32.44999999999998
25.444117647058825,0.0007137283100746572,212,0.0007176240324042737,0.424730903379336,0.1255629062652588,1617029,544,5.087878227233887,19.640303193066313,0.0005489438772201538,1.41261887550354,-0.1564832627773285,57.499999999999986,-0.15593431890010834,4.459126710891724,21.24424521575654,-25.249999999999986
22.68680555555556,0.0006483066244982183,213,0.0006759235402569175,0.4551168935603179,0.12598109245300293,1624632,576,5.004895210266113,16.872520379664422,0.0019838064908981323,1.413621425628662,-0.15496283769607544,51.60000000000001,-0.1529790312051773,4.4460554122924805,18.009071731664065,-26.750000000000014
24.531081081081087,0.0007040583295747638,214,0.0006348669994622469,0.48290147988555376,0.10820412635803223,1632229,592,4.548737525939941,20.317877068261666,-0.002771705389022827,1.418485164642334,-0.156255304813385,68.05,-0.15902701020240784,3.771862030029297,20.446072247888125,-56.34999999999999
25.06891891891892,0.000658238772302866,215,0.0007101369556039572,0.41015692625551925,0.12510108947753906,1639753,592,5.028341293334961,17.38435088198637,0.0003082007169723511,1.4219895601272583,-0.1540527194738388,58.949999999999996,-0.15374451875686646,4.424731969833374,20.53059557042275,-18.6
25.510273972602747,0.0007313949172385037,216,0.000659976270981133,0.507190801694912,0.1146695613861084,1647343,584,4.5544867515563965,20.872115433387787,-0.0015928149223327637,1.4201819896697998,-0.15362241864204407,62.69999999999999,-0.15521523356437683,3.834993362426758,20.85886474385508,-59.300000000000004
28.312987012987012,0.0007225181325338781,217,0.0007137628272175789,0.5269198773534005,0.1689150333404541,1654867,616,6.856748342514038,18.532890037867144,-0.0009580552577972412,1.4260773658752441,-0.1552889198064804,60.05,-0.15624697506427765,6.020276308059692,24.5555098977859,-36.249999999999986
29.2275,0.0005672379629686475,218,0.0007088446873240173,0.40763984786040114,0.1673574447631836,1662460,640,6.826361894607544,19.23431650072338,0.0003683716058731079,1.4240148067474365,-0.15295341610908508,61.599999999999994,-0.15258504450321198,6.0983192920684814,24.10005081906697,-35.099999999999994
26.957500000000003,0.0005155412363819778,219,0.0005545829772017896,0.405429544152946,0.1696455478668213,1669994,640,6.830599069595337,22.66251875343956,0.00023277103900909424,1.426498293876648,-0.15343253314495087,61.6,-0.15319976210594177,6.032916307449341,23.02068695406349,-65.89999999999998
24.96538461538462,0.0006178332259878516,220,0.0005349259008653462,0.3729183621198769,0.13822484016418457,1677596,624,5.588875770568848,17.287920615592988,-0.003861665725708008,1.4234652519226074,-0.15247826278209686,64.6,-0.15633992850780487,4.914154052734375,19.59072041524143,-18.64999999999999
29.44390243902439,0.0005543572478927672,221,0.0006042529712431133,0.47057274070821714,0.1282029151916504,1685177,656,5.164625883102417,17.6467494938246,-0.0014610439538955688,1.4259507656097412,-0.15510417520999908,59.849999999999994,-0.15656521916389465,4.54284930229187,23.09976927658907,-28.85
24.301265822784817,0.0007342819008044899,222,0.000565128109883517,0.45752428076229196,0.13354825973510742,1692729,632,5.21413254737854,17.731652979489372,0.0007128417491912842,1.4270758628845215,-0.15319401025772095,58.550000000000004,-0.15248116850852966,4.530036449432373,20.015989465044925,-42.29999999999999
22.19285714285715,0.0007215360528789461,223,0.0007308165659196675,0.4915851155838584,0.12497782707214355,1700253,616,5.056220054626465,21.324456592832362,-0.004607662558555603,1.4278857707977295,-0.1540537178516388,59.199999999999996,-0.1586613804101944,4.430077075958252,18.395247150388023,-78.74999999999996
25.925308641975313,0.000680439465213567,224,0.0007154621416702867,0.42226991517268075,0.13457202911376953,1707816,648,5.08758282661438,17.403441059376995,0.000418245792388916,1.4255292415618896,-0.15280796587467194,53.99999999999997,-0.15238972008228302,4.473788261413574,21.18931392566871,-38.749999999999986
26.664457831325308,0.0005827720160596073,225,0.0006782172713428736,0.4340350301029891,0.12403559684753418,1715347,664,4.934000730514526,18.31433293819661,0.0015307068824768066,1.428759217262268,-0.15281902253627777,62.29999999999999,-0.15128831565380096,4.406749248504639,21.720300562801537,-29.999999999999982
26.059036144578318,0.0005994144012220204,226,0.000598025624640286,0.4718837442297102,0.13387250900268555,1722893,664,5.078475713729858,19.428187422939438,0.003146812319755554,1.4221421480178833,-0.15304383635520935,56.09999999999999,-0.1498970240354538,4.479706048965454,21.37460608950286,-47.14999999999999
30.998823529411766,0.0005427603027783334,227,0.0005784287350252271,0.426413557902032,0.12737298011779785,1730444,680,5.184767007827759,16.72391731564775,0.0008802115917205811,1.4241843223571777,-0.1517529934644699,70.80000000000001,-0.15087278187274933,4.496472597122192,25.163960055244758,-14.94999999999999
30.38294117647059,0.0005843924009241164,228,0.0005400843219831586,0.49258024405270473,0.1252732276916504,1738006,680,5.008281230926514,16.997770706670316,0.0023337602615356445,1.4214444160461426,-0.1537519097328186,63.69999999999999,-0.15141814947128296,4.386455774307251,24.836841752917472,-45.19999999999999
25.881034482758626,0.0005929599865339696,229,0.0005947740864939988,0.422939017808216,0.1332569122314453,1745552,696,5.002505779266357,20.69781520118148,0.0009612888097763062,1.4192324876785278,-0.15102475881576538,62.39999999999999,-0.15006347000598907,4.523844003677368,20.489283497791504,-57.649999999999984
29.355494505494505,0.0005318228504620492,230,0.0005700987530872226,0.42904080414237744,0.12415766716003418,1753126,728,4.974145412445068,16.979364415791753,-0.0028518587350845337,1.4204349517822266,-0.15131813287734985,66.19999999999999,-0.1541699916124344,4.506024122238159,23.174605356388817,-39.15
25.79235294117647,0.000567278650123626,231,0.0005543780862353742,0.3892210627606831,0.13525629043579102,1760640,680,5.069555282592773,20.442709768985168,0.0017337948083877563,1.4190500974655151,-0.15250787138938904,58.29999999999999,-0.15077407658100128,4.533004999160767,20.150822170501954,-45.95
28.562643678160924,0.0005798211204819381,232,0.0005496141384355724,0.4104708431709003,0.12141275405883789,1768153,696,4.814399242401123,18.054023683707882,0.000509604811668396,1.422546625137329,-0.1526470184326172,62.29999999999998,-0.1521374136209488,4.313276767730713,23.462001148440486,-20.199999999999996
27.703012048192775,0.0008282862254418433,233,0.0006219425122253597,0.4531471122813557,0.12984204292297363,1775722,664,5.094971418380737,18.434565734487258,-0.0018366873264312744,1.4224331378936768,-0.1529562920331955,58.999999999999986,-0.15479297935962677,4.509284019470215,22.46609554493202,-55.94999999999997
31.408510638297876,0.00039611407555639744,234,0.0007808788795955479,0.3893864762072773,0.12312579154968262,1783298,752,4.845118284225464,16.310295075239317,-0.002170741558074951,1.4266959428787231,-0.14759217202663422,61.49999999999999,-0.14976291358470917,4.451310634613037,24.937528132591982,-38.04999999999994
31.355729166666663,0.0005497934180311859,235,0.00038504909025505185,0.5139807317478832,0.12697315216064453,1790809,768,5.062721014022827,19.327395644136395,0.0030680596828460693,1.4323207139968872,-0.15081067383289337,66.89999999999998,-0.1477426141500473,4.48638129234314,25.848269219920144,-38.75
31.12528089887641,0.0005753899458795786,236,0.0005862053949385881,0.41604198437191353,0.13573813438415527,1798345,712,4.990402936935425,17.7837890510145,0.0008260160684585571,1.431317687034607,-0.14988453686237335,61.7,-0.1490585207939148,4.435877561569214,24.770728355025078,-13.899999999999983
27.320329670329677,0.00045466748997569084,237,0.0005612689419649541,0.3910549054534457,0.12548327445983887,1805871,728,5.010713338851929,18.443613174329055,-0.001216888427734375,1.4285470247268677,-0.1480979323387146,60.449999999999996,-0.14931482076644897,4.4244608879089355,22.612955815512876,-42.49999999999997
33.018556701030924,0.0005937857204116881,238,0.0004325585614424199,0.5912345019471242,0.12542366981506348,1813418,776,4.612784385681152,16.478310204485123,0.0016651153564453125,1.4367330074310303,-0.14962245523929596,67.55,-0.14795733988285065,4.078731298446655,27.58412429738557,-41.649999999999984
35.53622448979592,0.0006228932761587203,239,0.0005955602391622961,0.3615694885461395,0.1075439453125,1820930,784,4.329884052276611,15.629578154785333,0.003430694341659546,1.4416136741638184,-0.15099528431892395,61.3,-0.1475645899772644,3.763577699661255,28.651576820097105,-27.849999999999994
31.77908163265306,0.0004692075599450618,240,0.000629532674793154,0.3705888754253515,0.1127309799194336,1828499,784,4.524855852127075,15.524940309243732,0.005994901061058044,1.436996340751648,-0.14963676035404205,62.65,-0.143641859292984,3.9303395748138428,25.258734704532515,-37.64999999999999
32.550000000000004,0.0004243864677846432,241,0.00047833388089202344,0.4240365926807874,0.10723638534545898,1836001,768,4.356768846511841,19.300022938241977,-0.000548630952835083,1.4355746507644653,-0.14736878871917725,57.05,-0.14791741967201233,3.737886428833008,26.94380935295443,-54.34999999999999
34.68970588235295,0.0006927229696884751,242,0.00040231854654848576,0.4001883111490626,0.1073451042175293,1843530,816,4.261444807052612,13.97616903496401,0.0017084330320358276,1.4412504434585571,-0.15018095076084137,61.84999999999999,-0.14847251772880554,3.6946911811828613,28.445085655432717,-5.249999999999979
31.144387755102045,0.00045575565309263766,243,0.0007114930776879191,0.4506708643732559,0.12686491012573242,1851046,784,4.658391952514648,18.078506353460032,-0.00170820951461792,1.435068964958191,-0.14804226160049438,59.65,-0.1497504711151123,4.139964580535889,25.354880607966656,-26.049999999999976
34.5355,0.0004908281262032688,244,0.00044417715980671346,0.47371952430351044,0.10635113716125488,1858548,800,4.2381861209869385,13.258874942844882,0.0014941394329071045,1.4344829320907593,-0.14688178896903992,62.5,-0.1453876495361328,3.6981537342071533,27.52930342062173,1.3000000000000114
34.37040816326531,0.0006257411441765726,245,0.0005007540457881987,0.45518410494225875,0.1285393238067627,1866115,784,4.808920621871948,13.412010754784827,0.00302886962890625,1.4272551536560059,-0.14805138111114502,57.25,-0.14502251148223877,4.293134450912476,27.286591179376725,-15.249999999999988
33.07330097087379,0.0007485817186534405,246,0.0005964653682895005,0.4785721405412471,0.10742402076721191,1873637,824,4.353742599487305,14.95823768164166,0.003593146800994873,1.433192491531372,-0.1489383578300476,62.349999999999994,-0.14534521102905273,3.761420249938965,26.28511778053305,-14.300000000000002
33.825257731958764,0.0004949620924890041,247,0.0007827859953977168,0.4704260632510973,0.11237335205078125,1881189,776,4.431437969207764,14.100572342904796,0.0015062838792800903,1.4286471605300903,-0.14682723581790924,62.24999999999999,-0.14532095193862915,3.8593664169311523,26.963143162600836,-15.200000000000001
32.089423076923076,0.000624267675448209,248,0.00046430600923486054,0.500537578567582,0.10676407814025879,1888691,832,4.434800386428833,18.16793941932003,-0.0010859668254852295,1.4353643655776978,-0.15076902508735657,62.849999999999994,-0.1518549919128418,3.77152681350708,26.0494481001329,-30.949999999999996
33.579326923076934,0.0005184784531593323,249,0.0006356298690661788,0.42561926253420557,0.10632777214050293,1896206,832,4.261973142623901,16.034824797226083,0.0012399107217788696,1.429366111755371,-0.1460670381784439,64.85,-0.14482712745666504,3.729369878768921,27.631507371042883,-5.700000000000006
32.680808080808085,0.00047724609612487257,250,0.0005325665115378797,0.5108032779683467,0.12975192070007324,1903752,792,4.823994874954224,14.126446841194934,-0.003440067172050476,1.4263179302215576,-0.14803631603717804,60.0,-0.15147638320922852,4.279943227767944,25.99866106041446,-3.3499999999999943
35.57339449541284,0.0005160501459613442,251,0.0004458586627151817,0.47031163888528926,0.10730624198913574,1911277,872,4.299272060394287,14.595970866702254,-0.002582728862762451,1.4269118309020996,-0.14622394740581512,64.39999999999999,-0.14880667626857758,3.760087251663208,28.96801072832082,-14.59999999999999
34.1183486238532,0.00046193209709599614,252,0.0005205151974223554,0.38359836247975776,0.12819695472717285,1918788,872,5.017193078994751,15.735837757599914,0.0019181817770004272,1.4253464937210083,-0.14633731544017792,66.1,-0.1444191336631775,4.353312015533447,27.976768044089688,-1.0499999999999847
34.733809523809526,0.0004652837524190545,253,0.0004657588724512607,0.5048737391581101,0.10770344734191895,1926305,840,4.373126029968262,14.992130467806058,0.0029009580612182617,1.429069995880127,-0.14612406492233276,61.5,-0.1432231068611145,3.8076822757720947,28.252030034331437,-9.749999999999991
34.575663716814155,0.0004818411252927035,254,0.00045546109322458506,0.5181636361402548,0.10793566703796387,1933897,904,4.3279805183410645,17.996520208188237,-4.494190216064453e-05,1.4288527965545654,-0.1464458853006363,66.19999999999999,-0.14649082720279694,3.8413188457489014,27.9641369359779,-35.800000000000004
33.831465517241384,0.0004410853434819728,255,0.00046356386155821383,0.4839544219663867,0.1319291591644287,1941490,928,4.880316495895386,15.970590603718115,-0.0009605139493942261,1.4303770065307617,-0.14629116654396057,65.85,-0.1472516804933548,4.433961868286133,27.52214405779582,-21.349999999999994
33.2171052631579,0.00042879197280853987,256,0.00044856121530756354,0.511615484066038,0.10647344589233398,1949010,912,4.329746723175049,15.962748341152114,0.00246216356754303,1.4271899461746216,-0.14463749527931213,64.39999999999999,-0.1421753317117691,3.7812371253967285,27.081921932818126,-4.849999999999978
35.88423423423424,0.0004788858932442963,257,0.0004511411243584007,0.4411911271109762,0.12353920936584473,1956541,888,4.740862131118774,14.703652150937357,0.00020387768745422363,1.4240657091140747,-0.14571847021579742,70.5,-0.1455145925283432,4.145051717758179,29.160692673052793,-23.65
35.60521739130434,0.0005681842449121177,258,0.0004654283111449331,0.3815136687687638,0.10904836654663086,1964095,920,4.616306781768799,15.234821917757502,0.003136560320854187,1.4250093698501587,-0.14456890523433685,73.2,-0.14143234491348267,3.8723769187927246,29.54456603761333,-13.19999999999999
35.81858407079646,0.0004154218768235296,259,0.0005720355547964573,0.39140555997412035,0.10820150375366211,1971595,904,4.4184041023254395,14.202366739525981,-0.0003988891839981079,1.4224079847335815,-0.14512218534946442,60.39999999999999,-0.14552107453346252,3.82212233543396,29.060325644874737,-5.849999999999989
37.64541666666667,0.00043093939893878996,260,0.000394431030144915,0.45103842444836084,0.1299750804901123,1979108,960,4.785877466201782,14.393027819968555,-0.001963108777999878,1.4273008108139038,-0.14279061555862427,62.45,-0.14475372433662415,4.260622978210449,30.877630985322828,-10.199999999999994
36.549166666666665,0.0004538833163678646,261,0.0004271740617696196,0.4722289386781137,0.10787773132324219,1986624,960,4.3313307762146,16.21198371490121,0.002268269658088684,1.4335931539535522,-0.14358127117156982,72.19999999999999,-0.14131300151348114,3.830146312713623,30.34234948300291,-35.44999999999999
33.61101694915254,0.0007354107801802456,262,0.0004684721934609115,0.49024162608664207,0.10683822631835938,1994138,944,4.238636493682861,16.74432756922401,-0.0016507506370544434,1.4303139448165894,-0.14386114478111267,64.14999999999999,-0.14551189541816711,3.8129825592041016,27.275374975873735,-16.44999999999999
36.98729508196721,0.0005300448392517865,263,0.0007247305475175381,0.44369198743577953,0.12384152412414551,2001676,976,4.677616357803345,17.402831597227248,0.003789559006690979,1.4359724521636963,-0.14382490515708923,67.24999999999999,-0.14003534615039825,4.1603593826293945,30.9463562434973,-32.59999999999999
34.47066115702479,0.0005150081706233323,264,0.0005350035498850048,0.4628133534205067,0.10822486877441406,2009229,968,4.313763856887817,19.21157823828762,0.0008008182048797607,1.4300309419631958,-0.14395944774150848,65.35,-0.14315862953662872,3.8079795837402344,28.92091160820833,-57.849999999999994
36.297999999999995,0.00047361990436911583,265,0.0005106251337565482,0.5011771386580244,0.11876916885375977,2016794,1000,4.516462564468384,16.6434904992913,-0.00020715594291687012,1.426480770111084,-0.14383484423160553,61.89999999999999,-0.1440420001745224,4.020885944366455,30.35318253408538,-41.19999999999999
36.276271186440674,0.0004194333450868726,266,0.0004915440804325044,0.43705745048740813,0.1075749397277832,2024313,944,4.265811204910278,13.692573008294486,0.0009838789701461792,1.4282070398330688,-0.14290744066238403,58.3,-0.14192356169223785,3.8458118438720703,29.871187768170675,-24.400000000000006
36.18388429752066,0.00043318376992829144,267,0.0004149684391450137,0.48843176139886124,0.1283576488494873,2031818,968,4.755569696426392,15.262885377155905,0.0009059906005859375,1.4292210340499878,-0.14235642552375793,64.59999999999998,-0.141450434923172,4.340341806411743,29.90826395209957,-8.849999999999996
36.86639344262295,0.00035506326821632683,268,0.0004268198972567916,0.4187292956275529,0.10747098922729492,2039366,976,4.268047332763672,18.70245166998577,0.0033228546380996704,1.4303401708602905,-0.1418837308883667,64.44999999999999,-0.13856087625026703,3.8201851844787598,31.1147693415792,-86.39999999999993
40.18544776119403,0.00046237788046710193,269,0.00032529476447962224,0.5700342502781943,0.12804698944091797,2046880,1072,4.589033842086792,13.350473501339101,0.0026938915252685547,1.431151032447815,-0.14118532836437225,67.15,-0.1384914368391037,4.246394395828247,33.56476151533972,-14.949999999999987
38.714341085271315,0.0006084331544116139,270,0.0004701361176557839,0.39802293645366205,0.1085958480834961,2054401,1032,4.3190929889678955,15.628204717924772,0.0005521923303604126,1.4373419284820557,-0.1423969715833664,65.05,-0.14184477925300598,3.8535313606262207,32.09709809453829,-22.449999999999996
36.46322314049587,0.0007313199457712471,271,0.0006137648597359657,0.43692240072142263,0.10789847373962402,2061943,968,4.42086935043335,17.544541625560772,-0.003499358892440796,1.4335495233535767,-0.14368484914302826,63.24999999999997,-0.14718420803546906,3.8691341876983643,30.263116597889795,-79.99999999999997
38.32346153846154,0.0005324468947947025,272,0.0007187316659837961,0.49887853075723876,0.12437844276428223,2069460,1040,4.57334566116333,15.511950961537234,0.00021092593669891357,1.4310328960418701,-0.14291757345199585,63.9,-0.14270664751529694,4.1907124519348145,31.89546994138891,-19.949999999999978
39.314800000000005,0.0004969109431840479,273,0.0005450134049169719,0.4464560720674097,0.12821221351623535,2077029,1000,5.164109706878662,15.314852952607799,-0.0012731105089187622,1.428017497062683,-0.1437888741493225,65.1,-0.14506198465824127,4.577941179275513,32.510622419045546,-35.74999999999999
39.49297520661157,0.0004898074548691511,274,0.0005025699501857162,0.42647342173582053,0.12660646438598633,2084530,968,5.118721961975098,13.248276522535562,0.004058435559272766,1.4315904378890991,-0.1445835381746292,69.5,-0.14052510261535645,4.532505512237549,32.70077835439316,0.7500000000000195
39.30687022900762,0.00041613614303059876,275,0.00047476039617322385,0.3979165356499564,0.1382126808166504,2092038,1048,5.038323402404785,14.173244823627638,0.0034085363149642944,1.433060884475708,-0.14184415340423584,67.85,-0.13843561708927155,4.610239744186401,32.434904089877904,-3.849999999999998
37.95785123966942,0.0006561669870279729,276,0.00043386267498135567,0.5426243458578719,0.1081702709197998,2099609,968,4.4861555099487305,12.999094069299536,0.0015981495380401611,1.4356967210769653,-0.1457831859588623,66.89999999999999,-0.14418503642082214,3.848670244216919,30.636886934885446,-0.9999999999999893
39.47781954887218,0.00038327465881593525,277,0.0006262207170948386,0.4536828489115952,0.11041617393493652,2107116,1064,4.487043142318726,14.32551408823604,-0.003079161047935486,1.4391891956329346,-0.14345374703407288,66.1,-0.14653290808200836,3.895987033843994,32.80291011567428,-21.69999999999999
38.28307692307692,0.0004230919585097581,278,0.0003889689105562866,0.41737918606200675,0.1346902847290039,2114623,1040,4.980390787124634,14.327670316083855,0.001981377601623535,1.4404562711715698,-0.14274081587791443,64.64999999999999,-0.1407594382762909,4.526966333389282,31.674992593973506,-12.299999999999995
