NumTrajs,MaxReturn,MinReturn,TotalEnvSteps,AverageReturn,StdReturn,KLBefore,LossAfter,LossBefore,AverageDiscountedReturn,Iteration,GradNorm,EnvExecTime,Entropy,dLoss,KL,PolicyExecTime,ProcessExecTime
1972,19.6,3.299999999999998,8319840,16.118559837728196,2.159814232811035,0.0004975187475793064,-0.08053752779960632,-0.08025013655424118,12.92992148401537,276,0.1473566195463021,6.097090721130371,1.1576415300369263,0.0002873912453651428,0.0005695720901712775,10.661632061004639,0.3434891700744629
1950,19.6,0.09999999999999964,8349863,16.124820512820516,2.168931993729951,0.0005734992446377873,-0.07900214940309525,-0.07924002408981323,12.916976651480795,277,0.12377528920672061,6.114079713821411,1.1635277271270752,-0.00023787468671798706,0.0005202920874580741,10.656010150909424,0.3419179916381836
1958,19.6,6.1,8379876,16.21215526046987,2.067103432589155,0.0005183038301765919,-0.07941308617591858,-0.08000517636537552,13.036489524423462,278,0.12475957375729575,6.116755723953247,1.1700555086135864,-0.0005920901894569397,0.00041924742981791496,10.689228057861328,0.3464171886444092
1930,19.799999999999997,1.4000000000000004,8409888,16.071295336787564,2.258220419268009,0.0004231864004395902,-0.08070054650306702,-0.07946297526359558,12.883698965592943,279,0.12532310764688154,6.060180902481079,1.164468765258789,0.0012375712394714355,0.00042506540194153786,10.591936826705933,0.3451812267303467
1918,19.7,2.799999999999998,8439893,16.106882168925964,2.01555850763266,0.00042878964450210333,-0.08138890564441681,-0.08157189190387726,12.877210989466596,280,0.1405298818153862,6.07392954826355,1.1675134897232056,-0.00018298625946044922,0.0005571307265199721,10.6310555934906,0.3419475555419922
1872,19.7,3.799999999999999,8469894,16.087500000000002,2.1212507775157357,0.0005654299748130143,-0.08058921992778778,-0.08180169761180878,12.770861171786711,281,0.14655078266812133,6.126798391342163,1.1611361503601074,-0.001212477684020996,0.0005558144184760749,10.696322679519653,0.3450343608856201
1898,19.6,1.2999999999999954,8499927,16.113487881981033,2.15319679388672,0.0005586123443208635,-0.08046460896730423,-0.08008083701133728,12.842458959699963,282,0.12492301075946469,6.129907846450806,1.1666526794433594,0.00038377195596694946,0.0005592211382463574,10.682135343551636,0.34339427947998047
1924,19.799999999999997,5.899999999999998,8529946,16.18825363825364,2.0195657470777,0.0005492132622748613,-0.07987658679485321,-0.07895895093679428,12.935679609885922,283,0.13758366013464085,6.206444263458252,1.1637462377548218,0.0009176358580589294,0.0007437336025759578,10.797650814056396,0.35117530822753906
1972,19.799999999999997,4.999999999999999,8559948,16.296957403651117,1.979527796309007,0.0007340071606449783,-0.07935631275177002,-0.07759388536214828,13.126726493863734,284,0.12872087513779498,6.104310989379883,1.161865234375,0.0017624273896217346,0.0005084870499558747,10.66360592842102,0.3463780879974365
1958,19.5,2.6999999999999984,8589990,16.172420837589378,2.0635152932037886,0.000510760466568172,-0.07908213883638382,-0.07684379816055298,12.96014034563948,285,0.1275059625373618,6.096533298492432,1.1449244022369385,0.002238340675830841,0.0006833055522292852,10.630921125411987,0.3416919708251953
1942,19.700000000000003,6.1,8619990,16.13182286302781,2.1696261723241226,0.0006836089305579662,-0.07867037504911423,-0.07817015796899796,12.892989875482225,286,0.14762261571030785,6.172868013381958,1.1477349996566772,0.000500217080116272,0.0004048809933010489,10.70294713973999,0.3466367721557617
1978,19.7,4.799999999999998,8650011,16.2051567239636,2.0860031644101134,0.00039391525206156075,-0.07958803325891495,-0.07762115448713303,13.04322732854429,287,0.13192496349327743,6.1035966873168945,1.1563937664031982,0.0019668787717819214,0.0009033582173287868,10.683277606964111,0.34708237648010254
1932,19.799999999999997,0.1999999999999975,8680033,16.114699792960664,2.221271916366585,0.0009133733692578971,-0.07922358065843582,-0.07895521819591522,12.841728193282318,288,0.13191918602296634,6.181363344192505,1.1513856649398804,0.00026836246252059937,0.000398435426177457,10.67377758026123,0.3449437618255615
1932,19.9,2.6999999999999993,8710067,16.135196687370602,2.066368603521767,0.00040056236321106553,-0.07977846264839172,-0.0796203762292862,12.845270097044127,289,0.11879053480909023,6.156283378601074,1.1480803489685059,0.00015808641910552979,0.0004856455198023468,10.676100015640259,0.3439979553222656
2002,19.7,2.799999999999999,8740095,16.28091908091908,2.137301452053174,0.00046929839299991727,-0.08030302077531815,-0.07973511517047882,13.15945383976557,290,0.1410241664647722,6.0893354415893555,1.1458287239074707,0.000567905604839325,0.0007191278855316341,10.626782655715942,0.34385013580322266
1902,19.5,7.100000000000001,8770096,16.168138801261833,1.9343332757137197,0.0007428089738823473,-0.08086278289556503,-0.08099693059921265,12.873278070840204,291,0.13699491868421482,6.080285310745239,1.1360293626785278,-0.00013414770364761353,0.00048674517893232405,10.62449312210083,0.3404667377471924
1956,19.5,3.3000000000000007,8800100,16.210224948875258,2.0446642992523905,0.00047268500202335417,-0.07940811663866043,-0.07784468680620193,12.971257472983138,292,0.14326502567022464,6.16098952293396,1.1418863534927368,0.001563429832458496,0.0005414925399236381,10.718865156173706,0.34639525413513184
1944,19.6,7.7,8830124,16.196090534979426,2.031785776198635,0.0005476149963214993,-0.08050327003002167,-0.08001918345689774,12.967493779561428,293,0.13240718709721405,6.0989909172058105,1.1445095539093018,0.0004840865731239319,0.00041849337867461145,10.629738569259644,0.3439924716949463
2008,19.700000000000003,4.0,8860143,16.397509960159365,1.8672699287871017,0.0004045675741508603,-0.07879321277141571,-0.07897714525461197,13.27051703767555,294,0.13458112883652085,6.08382248878479,1.1481664180755615,-0.00018393248319625854,0.0004515336186159402,10.654474973678589,0.3427872657775879
1974,19.799999999999997,2.099999999999997,8890178,16.217325227963524,2.1616379345025076,0.00045789399882778525,-0.07918122410774231,-0.0792352482676506,13.041221556430509,295,0.1278044131143138,6.087546348571777,1.1434224843978882,-5.402415990829468e-05,0.0005310323322191834,10.606047868728638,0.34118080139160156
1966,19.7,8.099999999999998,8920185,16.30651068158698,2.0293217654450206,0.0005247101071290672,-0.07779392600059509,-0.07666662335395813,13.095216049227224,296,0.10213607515222765,6.102100133895874,1.1486767530441284,0.0011273026466369629,0.00042358943028375506,10.594564437866211,0.3366663455963135
1988,19.700000000000003,7.699999999999999,8950190,16.3807847082495,1.97815611050105,0.00041882446384988725,-0.07869073748588562,-0.07941659539937973,13.183063963836318,297,0.14954220890610775,6.1045756340026855,1.145372986793518,-0.0007258579134941101,0.000409401225624606,10.582382917404175,0.3393573760986328
1984,19.9,-0.1999999999999993,8980224,16.256653225806453,2.165393153397303,0.0004108698049094528,-0.07891136407852173,-0.07817580550909042,13.125669841220054,298,0.12612628447533047,6.111061334609985,1.1478513479232788,0.0007355585694313049,0.0005787007394246757,10.681044816970825,0.3427736759185791
1994,19.799999999999997,3.8999999999999977,9010270,16.32637913741224,2.010428236413168,0.0005703085917048156,-0.0783904567360878,-0.07869637757539749,13.117273746157927,299,0.130245578153351,6.146700859069824,1.15120267868042,-0.0003059208393096924,0.0011617643758654594,10.658831357955933,0.3434019088745117
2012,19.700000000000003,0.5999999999999943,9040277,16.325347912524855,2.1736913359734635,0.0011543938890099525,-0.07708096504211426,-0.0757126435637474,13.197141820977224,300,0.13321148331394053,6.119811296463013,1.1515575647354126,0.0013683214783668518,0.00038755490095354617,10.631644248962402,0.34319567680358887
2014,19.599999999999998,1.1999999999999993,9070325,16.277259185700103,2.040661447022262,0.00039215671131387353,-0.07796984165906906,-0.0769655629992485,13.116845375962292,301,0.14526389522800548,6.141252517700195,1.14606773853302,0.0010042786598205566,0.0005307694664224982,10.709261178970337,0.34464573860168457
2012,19.7,7.499999999999999,9100337,16.335785288270376,1.9561677271039133,0.0005235272110439837,-0.07839959114789963,-0.07688615471124649,13.16464598218221,302,0.12805079267564856,6.103679180145264,1.1534526348114014,0.0015134364366531372,0.0007012368296273053,10.6282057762146,0.3411257266998291
2000,19.9,-3.600000000000005,9130343,16.313400000000005,2.1308825495554657,0.0007014629081822932,-0.07893484830856323,-0.0785454735159874,13.128710949873879,303,0.1169651259952414,6.159268379211426,1.1637812852859497,0.0003893747925758362,0.0009250818402506411,10.69755220413208,0.3495650291442871
2024,19.7,7.999999999999998,9160368,16.326581027667984,1.9951262182713472,0.0009259080979973078,-0.07843224704265594,-0.07825944572687149,13.203378012114744,304,0.12505895528669936,6.2270214557647705,1.153926134109497,0.00017280131578445435,0.0009800138650462031,10.869612693786621,0.3528118133544922
2032,19.799999999999997,0.1999999999999975,9190395,16.35462598425197,2.07048014940704,0.0009858185658231378,-0.07834231853485107,-0.077658511698246,13.23740426026541,305,0.12436339894019731,6.117287635803223,1.1420470476150513,0.000683806836605072,0.0006155296578072011,10.635192394256592,0.3443441390991211
2024,19.9,5.000000000000001,9220433,16.32430830039526,2.0422566608012884,0.0006110984249971807,-0.0774041935801506,-0.07603354752063751,13.141023236873949,306,0.1083598612401356,6.145734548568726,1.1362885236740112,0.001370646059513092,0.0004406125226523727,10.674124717712402,0.34478116035461426
2042,19.9,4.399999999999999,9250437,16.391380999020566,2.0169856954336876,0.0004322319582570344,-0.07812101393938065,-0.0793125256896019,13.24234570328026,307,0.1242661468129193,6.132556200027466,1.1483070850372314,-0.0011915117502212524,0.0015265066176652908,10.652177810668945,0.34453701972961426
2016,19.6,-6.0,9280463,16.30297619047619,2.129845332950318,0.0015264475950971246,-0.07822757959365845,-0.07864480465650558,13.14692748144267,308,0.13154586030291585,6.127095460891724,1.1507978439331055,-0.00041722506284713745,0.0004885358503088355,10.671943664550781,0.341292142868042
1960,19.6,2.600000000000005,9310481,16.229795918367348,1.9922784513562464,0.0005037307855673134,-0.07879329472780228,-0.07905221730470657,12.986108567480006,309,0.13076052229106747,6.112742900848389,1.1479965448379517,-0.0002589225769042969,0.00103569810744375,10.606574535369873,0.3396644592285156
2014,19.9,8.3,9340511,16.332671300893743,1.9242494543232571,0.0010290625505149364,-0.07819023728370667,-0.07810451835393906,13.183725467337016,310,0.1313440291720839,6.16070294380188,1.140775203704834,8.571892976760864e-05,0.000478577334433794,10.714718580245972,0.34658026695251465
1974,19.799999999999997,-6.099999999999998,9370582,16.220770010131712,2.235951122289751,0.0004897078615613282,-0.0779610276222229,-0.07750324159860611,13.013010244893518,311,0.1576784353690188,6.155646324157715,1.1349674463272095,0.00045778602361679077,0.00047083618119359016,10.699514389038086,0.34315967559814453
2020,19.799999999999997,6.4,9400587,16.33217821782178,2.053570714903603,0.00045545384637080133,-0.07604784518480301,-0.07507403194904327,13.178257098518412,312,0.12612106340698054,6.149551630020142,1.141642689704895,0.0009738132357597351,0.0005190435331314802,10.680841445922852,0.34275007247924805
2050,19.799999999999997,5.499999999999997,9430613,16.38185365853659,1.95941317199415,0.000512063386850059,-0.0757056176662445,-0.073750801384449,13.249544506898669,313,0.14247745037195708,6.1586525440216064,1.1445051431655884,0.0019548162817955017,0.000903565320186317,10.649518251419067,0.3463470935821533
2002,19.599999999999998,5.100000000000002,9460633,16.353646353646354,1.9961824682034528,0.0009116508881561458,-0.07691586017608643,-0.07522353529930115,13.164705770176429,314,0.13982927153113772,6.163063049316406,1.141213059425354,0.0016923248767852783,0.0004364369669929147,10.753236293792725,0.3473696708679199
2032,19.799999999999997,5.000000000000001,9490635,16.39645669291339,2.0165377390093413,0.00042216567089781165,-0.07694156467914581,-0.0761045441031456,13.252862566582952,315,0.12410745414950058,6.122308731079102,1.140861988067627,0.0008370205760002136,0.0005567921325564384,10.64467167854309,0.3458225727081299
2036,19.700000000000003,5.0,9520644,16.40284872298625,1.9627077590035638,0.0005514298682101071,-0.07704038172960281,-0.07638317346572876,13.28019946886229,316,0.15248771550510234,6.138147592544556,1.1353846788406372,0.000657208263874054,0.00043379946146160364,10.704759359359741,0.34863758087158203
2004,19.9,7.700000000000001,9550650,16.347704590818363,1.9493741563271456,0.0004385708598420024,-0.0776829645037651,-0.076535664498806,13.200497835068415,317,0.15783587998352067,6.102670669555664,1.13222074508667,0.0011473000049591064,0.00047573517076671124,10.641540288925171,0.33971428871154785
2068,19.700000000000003,2.4999999999999964,9580650,16.494197292069632,1.9570596267715716,0.0004555441264528781,-0.07764904201030731,-0.0780961886048317,13.39295833338917,318,0.13829883967003384,6.107203245162964,1.1232868432998657,-0.00044714659452438354,0.0006941736792214215,10.656855583190918,0.3431968688964844
2012,19.9,0.7000000000000011,9610651,16.3537773359841,2.00185814431083,0.0007082519587129354,-0.07690861076116562,-0.0766899585723877,13.223009749931416,319,0.13966085128238995,6.084532260894775,1.1176271438598633,0.00021865218877792358,0.00039128505159169436,10.611426830291748,0.34035563468933105
2054,19.7,4.500000000000003,9640674,16.428140214216167,2.0150738538873467,0.000385666178772226,-0.07566188275814056,-0.07441341131925583,13.28843535548998,320,0.12456468948316281,6.096485614776611,1.1133874654769897,0.001248471438884735,0.0006671853479929268,10.603626728057861,0.33901095390319824
2060,19.9,-0.30000000000000426,9670690,16.399417475728157,2.0777040283922807,0.0006710331072099507,-0.07596362382173538,-0.07542135566473007,13.265758737447555,321,0.18209349313289178,6.146223783493042,1.119810700416565,0.0005422681570053101,0.0008751360583119094,10.670210123062134,0.344163179397583
1992,19.799999999999997,-1.6000000000000028,9700730,16.327309236947794,2.0342738925312784,0.0008818063652142882,-0.07590391486883163,-0.07491305470466614,13.173655655136093,322,0.13580006494616184,6.124056100845337,1.1124178171157837,0.0009908601641654968,0.00040733860805630684,10.68113374710083,0.3461794853210449
2034,19.799999999999997,0.40000000000000036,9730735,16.36922320550639,2.11252450168946,0.0004066257970407605,-0.07622740417718887,-0.07653947919607162,13.241807506044804,323,0.1433694550602987,6.13924765586853,1.115858554840088,-0.00031207501888275146,0.00041409398545511067,10.711219787597656,0.34191250801086426
2050,19.700000000000003,-5.400000000000002,9760746,16.39209756097561,2.1706256241549244,0.00041136916843242943,-0.07576651871204376,-0.0770142450928688,13.291868414359763,324,0.12449140874588391,6.2322776317596436,1.118891716003418,-0.0012477263808250427,0.0005077255773358047,10.805167436599731,0.35254597663879395
1952,19.9,7.8999999999999995,9790750,16.246516393442626,1.9706109551650477,0.0005261205369606614,-0.07691562920808792,-0.07660037279129028,13.013277435161887,325,0.13491726048100955,6.123356342315674,1.1189383268356323,0.00031525641679763794,0.0007595006609335542,10.668681383132935,0.34171533584594727
2060,19.799999999999997,2.1999999999999984,9820754,16.439417475728153,1.940963540742256,0.0007356785354204476,-0.07571355998516083,-0.07538200169801712,13.31382167082531,326,0.13940735998404324,6.124646902084351,1.1213219165802002,0.0003315582871437073,0.0021886026952415705,10.643974781036377,0.34502434730529785
2036,19.6,-1.6000000000000014,9850779,16.39636542239686,2.0431582490619977,0.0021926939953118563,-0.0768912062048912,-0.07638386636972427,13.234154262650957,327,0.11477256144011104,6.170457363128662,1.1128451824188232,0.0005073398351669312,0.0006156652234494686,10.741770267486572,0.34595561027526855
2048,19.9,1.6999999999999975,9880799,16.3955078125,1.9204998474359392,0.0006130303372628987,-0.07544344663619995,-0.07530144602060318,13.237430232809116,328,0.13153808931188796,6.110856294631958,1.1153186559677124,0.00014200061559677124,0.0006521519972011447,10.603331804275513,0.3412652015686035
2012,19.7,7.9,9910814,16.43489065606362,1.8751024724741034,0.0006749418098479509,-0.07666841149330139,-0.07734844833612442,13.226978867215475,329,0.13248874213113618,6.110828399658203,1.1251543760299683,-0.0006800368428230286,0.0004873652942478657,10.600672483444214,0.34105730056762695
2030,19.9,-1.9000000000000092,9940834,16.43448275862069,1.9116735255848336,0.0004801821487490088,-0.07720430940389633,-0.07600051909685135,13.277642069290023,330,0.1253884935471613,6.129248380661011,1.1177397966384888,0.001203790307044983,0.0005527123576030135,10.682332277297974,0.343395471572876
2008,19.5,4.099999999999999,9970854,16.37649402390438,1.9636804970732384,0.0005560024874284863,-0.07728711515665054,-0.07513374090194702,13.201120657028303,331,0.13298776555994704,6.165684938430786,1.1122541427612305,0.0021533742547035217,0.0004249125486239791,10.70595383644104,0.34487295150756836
1986,19.599999999999998,4.9,10000864,16.352467270896277,2.01249782300491,0.0004247688048053533,-0.07750821858644485,-0.07815630733966827,13.13217072482644,332,0.11110781895650997,6.134417533874512,1.1176444292068481,-0.0006480887532234192,0.0004286292241886258,10.665083885192871,0.3474416732788086
2058,19.799999999999997,4.800000000000001,10030894,16.515063168124392,1.8965921360966533,0.0004137622017879039,-0.07692739367485046,-0.07610289752483368,13.399652679432542,333,0.1421506841215341,6.12895941734314,1.1172727346420288,0.0008244961500167847,0.0016708335606381297,10.668333530426025,0.3466157913208008
1998,19.6,-5.500000000000007,10060905,16.32822822822823,2.038735001016153,0.0016742575680837035,-0.07743243128061295,-0.07738460600376129,13.128002733958668,334,0.14589037244398814,6.076213598251343,1.1160434484481812,4.782527685165405e-05,0.0004482538206502795,10.574854612350464,0.3413386344909668
2032,19.6,-1.5000000000000018,10090914,16.405610236220475,1.97536950137989,0.0004354981065262109,-0.07735459506511688,-0.07512284070253372,13.23062528128186,335,0.1278689570746971,6.17088508605957,1.1113436222076416,0.0022317543625831604,0.0005891010514460504,10.699974298477173,0.34384775161743164
2064,19.799999999999997,5.8999999999999995,10120926,16.474612403100778,1.7625064860404163,0.0005848481087014079,-0.07695945352315903,-0.07700801640748978,13.318527572116405,336,0.12825244471291156,6.158901929855347,1.1058049201965332,-4.856288433074951e-05,0.00048591144150123,10.70661211013794,0.3437957763671875
2066,19.6,-3.3000000000000025,10150932,16.526040658276866,1.9493413652486473,0.0004959913203492761,-0.07762331515550613,-0.07619444280862808,13.402956347168265,337,0.13376301384312053,6.118683099746704,1.1049392223358154,0.0014288723468780518,0.00039495149394497275,10.648793458938599,0.3424093723297119
2038,19.799999999999997,3.200000000000002,10180948,16.453778213935234,1.9276392009361147,0.0003971255209762603,-0.07754839211702347,-0.07855657488107681,13.333132179867253,338,0.14250045463752076,6.132612466812134,1.1082954406738281,-0.0010081827640533447,0.0007789763039909303,10.686001062393188,0.3418104648590088
1958,19.5,7.399999999999997,10210960,16.325638406537287,1.874425067045153,0.000788481964264065,-0.07798148691654205,-0.07762528955936432,13.057238706403565,339,0.16986853228902277,6.156893491744995,1.1144996881484985,0.0003561973571777344,0.0008137139957398176,10.711217403411865,0.3471252918243408
1974,19.700000000000003,3.3999999999999986,10240983,16.321884498480244,2.053130975674813,0.0008128858753480017,-0.07834939658641815,-0.08003977686166763,13.099401023295481,340,0.12457946115260268,6.1432108879089355,1.1158169507980347,-0.0016903802752494812,0.0005733975558541715,10.642361640930176,0.3450007438659668
1994,19.700000000000003,2.099999999999998,10270990,16.34032096288867,1.948653599242667,0.0005640516756102443,-0.07775164395570755,-0.07626964896917343,13.163398087292604,341,0.1287378031762035,6.16371488571167,1.1188584566116333,0.0014819949865341187,0.0007811338873580098,10.752148866653442,0.3474447727203369
2026,19.799999999999997,4.1999999999999975,10301001,16.37699901283317,1.971533364541796,0.0007704725139774382,-0.07641471922397614,-0.07676207274198532,13.200505899881525,342,0.11964025696461487,6.143585681915283,1.1144121885299683,-0.0003473535180091858,0.0006424020975828171,10.628937005996704,0.34151172637939453
1976,19.599999999999998,4.000000000000004,10331064,16.36002024291498,1.8622368030197982,0.0006579177570529282,-0.07764993607997894,-0.07683920115232468,13.12847136169286,343,0.1511455427480652,6.144600868225098,1.1129868030548096,0.0008107349276542664,0.0004860388289671391,10.67777943611145,0.34592437744140625
2046,19.5,5.099999999999999,10361106,16.462170087976542,1.8683571757228243,0.00047276911209337413,-0.07735081017017365,-0.07537378370761871,13.325197728774295,344,0.14712316252096003,6.137386798858643,1.1072903871536255,0.0019770264625549316,0.0005331201828084886,10.730995178222656,0.34337782859802246
1974,19.7,-0.9000000000000004,10391114,16.34468085106383,1.987340780638066,0.0005537787219509482,-0.07806576788425446,-0.07790058106184006,13.12150959240871,345,0.13328291686018504,6.171586751937866,1.1009447574615479,0.0001651868224143982,0.00043614732567220926,10.7539381980896,0.3504631519317627
2072,19.9,-5.0,10421127,16.415733590733595,1.9513121865784122,0.00040976458694785833,-0.0763428658246994,-0.07611790299415588,13.311689793336532,346,0.11679886906788293,6.166765451431274,1.0996992588043213,0.00022496283054351807,0.0003890884108841419,10.753105878829956,0.3454005718231201
1984,19.799999999999997,7.3,10451132,16.375504032258068,1.9491144463534564,0.0004104846448171884,-0.07826634496450424,-0.0783764198422432,13.165574109072656,347,0.13517623160632447,6.236348390579224,1.0905393362045288,-0.00011007487773895264,0.0006490795640274882,10.814909934997559,0.3521435260772705
2048,19.9,7.3999999999999995,10481145,16.470410156250004,1.8998441105185053,0.0006355033256113529,-0.07609693706035614,-0.07459601014852524,13.297437929615217,348,0.12285113917411623,6.1638219356536865,1.0916551351547241,0.001500926911830902,0.0007897320319898427,10.682945013046265,0.34862756729125977
2054,19.7,1.3999999999999986,10511146,16.451703992210323,1.9798410817219734,0.0007892671274021268,-0.07758866250514984,-0.07864028960466385,13.345322946760943,349,0.139855057437741,6.176499366760254,1.09232759475708,-0.0010516270995140076,0.0006592233548872173,10.793492317199707,0.34908318519592285
2026,19.7,-7.400000000000011,10541153,16.376406712734454,2.143943032818441,0.0006584541988559067,-0.07706911116838455,-0.07680807262659073,13.220847265216687,350,0.1350207087420463,6.130437850952148,1.0752304792404175,0.00026103854179382324,0.0015322742983698845,10.652940511703491,0.34355711936950684
2076,19.6,4.3,10571153,16.501926782273603,1.900607383506229,0.0015254402533173561,-0.0779993012547493,-0.07731126993894577,13.397445303338305,351,0.13327749651241788,6.117223501205444,1.0738434791564941,0.0006880313158035278,0.0003713548358064145,10.643961191177368,0.3435211181640625
2050,19.599999999999998,4.5,10601153,16.440975609756098,1.9140453965078577,0.00037645234260708094,-0.07656211405992508,-0.07576017826795578,13.348129361310127,352,0.13058327732939642,6.079713821411133,1.070298671722412,0.0008019357919692993,0.0005668927333317697,10.599411249160767,0.3443453311920166
2056,19.6,4.299999999999999,10631155,16.464785992217898,1.977722536858973,0.0005651261890307069,-0.0769127607345581,-0.07626041024923325,13.332317524030136,353,0.14867060753985437,6.176657438278198,1.066165566444397,0.0006523504853248596,0.0005522802821360528,10.717832565307617,0.3460848331451416
2024,19.6,2.9999999999999973,10661166,16.47915019762846,1.913099752034676,0.0005577238043770194,-0.07753138989210129,-0.07575567066669464,13.35394556918998,354,0.14131162456761132,6.117269039154053,1.0687105655670166,0.0017757192254066467,0.00045305941603146493,10.660144567489624,0.34236574172973633
2000,19.799999999999997,-1.7763568394002505e-15,10691175,16.349100000000004,2.1030499732531323,0.0004531149170361459,-0.0783587172627449,-0.07770936191082001,13.214412576752585,355,0.13211804519210651,6.148224353790283,1.076207160949707,0.0006493553519248962,0.0005246016662567854,10.7383291721344,0.3460507392883301
2038,19.5,4.500000000000002,10721185,16.479882237487733,1.9222721226996053,0.0005154239479452372,-0.07740513980388641,-0.07736819982528687,13.355679694473462,356,0.1327382036537732,6.0997631549835205,1.0714566707611084,3.693997859954834e-05,0.0006927409558556974,10.616329669952393,0.3413968086242676
2014,19.6,6.099999999999999,10751189,16.43753723932473,1.8008000793737262,0.0007029033731669188,-0.0786050334572792,-0.07766123116016388,13.245116123257468,357,0.13435918908717814,6.120539903640747,1.0654188394546509,0.0009438022971153259,0.000806904979981482,10.662234544754028,0.34515905380249023
2100,19.799999999999997,3.0999999999999996,10781195,16.548952380952382,1.9348689749213974,0.0007896724855527282,-0.07697427272796631,-0.07655767351388931,13.440301512857674,358,0.13254866760263773,6.181387662887573,1.0703626871109009,0.00041659921407699585,0.0008190945372916758,10.694774627685547,0.3465876579284668
2044,19.6,5.599999999999999,10811225,16.40606653620352,1.9641658640657598,0.0008201540913432837,-0.07808740437030792,-0.07804863899946213,13.272632936032409,359,0.1454478323624677,6.094805002212524,1.0761703252792358,3.876537084579468e-05,0.00045398910879157484,10.620184659957886,0.34250593185424805
2058,19.9,5.799999999999996,10841243,16.46958211856171,1.959020877667218,0.0004588994779624045,-0.07845804840326309,-0.07773341238498688,13.392552495260482,360,0.1336877578588769,6.118927240371704,1.0739794969558716,0.0007246360182762146,0.0004951556329615414,10.675119638442993,0.34445953369140625
2018,19.9,7.900000000000002,10871254,16.377502477700695,1.9384583358344107,0.0005059913382865489,-0.07810565829277039,-0.07826736569404602,13.213009207249684,361,0.16631963047464285,6.143030881881714,1.0693877935409546,-0.00016170740127563477,0.0006720731616951525,10.68587851524353,0.3492319583892822
1992,19.700000000000003,1.5999999999999979,10901270,16.360843373493978,2.103900778437115,0.0006763061392121017,-0.07710213214159012,-0.07687518000602722,13.176847171771712,362,0.13245961734613076,6.144754409790039,1.071989893913269,0.00022695213556289673,0.0004387220833450556,10.705114603042603,0.3445582389831543
2026,19.5,6.6,10931299,16.372260612043434,1.9093706997595097,0.0004294305690564215,-0.07719234377145767,-0.0774107575416565,13.201468946524907,363,0.14032240719725206,6.140542030334473,1.0659823417663574,-0.00021841377019882202,0.0006157684256322682,10.686108589172363,0.3447136878967285
2070,19.9,4.199999999999998,10961335,16.474782608695655,1.8262582390340014,0.0006056167767383158,-0.07678313553333282,-0.07592596858739853,13.34851875432215,364,0.12457609965169249,6.145142078399658,1.0679681301116943,0.0008571669459342957,0.0007909940904937685,10.687242269515991,0.34862852096557617
2092,19.700000000000003,-0.10000000000000142,10991344,16.495315487571705,1.8838721377130485,0.0007885975646786392,-0.07737165689468384,-0.07796699553728104,13.408860223693376,365,0.12613266060817846,6.122847318649292,1.0766074657440186,-0.0005953386425971985,0.0004799003363586962,10.606555700302124,0.3437058925628662
2058,19.599999999999998,8.600000000000001,11021351,16.481341107871724,1.7778580240870272,0.0004930280847474933,-0.07809456437826157,-0.0767534002661705,13.362532896463591,366,0.16951169767928873,6.161490201950073,1.0864388942718506,0.0013411641120910645,0.0009428982739336789,10.716585159301758,0.3436734676361084
2006,19.9,3.9999999999999982,11051374,16.420438683948156,1.8575198161465012,0.0009555410942994058,-0.07869694381952286,-0.0788542628288269,13.265708917401517,367,0.13814457732027524,6.055969476699829,1.0908561944961548,-0.00015731900930404663,0.0006182530196383595,10.594061136245728,0.3382441997528076
2002,19.6,-2.5999999999999996,11081423,16.401698301698303,1.9341938907152594,0.0006197855109348893,-0.0784681960940361,-0.07886810600757599,13.22657890357131,368,0.1458656709273646,6.1204564571380615,1.0846259593963623,-0.0003999099135398865,0.00080470199463889,10.684834480285645,0.34256744384765625
2068,19.6,0.5999999999999996,11111463,16.522243713733076,2.0003840043789065,0.0007933913148008287,-0.07748133689165115,-0.07823120057582855,13.40273447077987,369,0.15353959991432936,6.121834993362427,1.090424656867981,-0.0007498636841773987,0.0007321280427277088,10.656896352767944,0.34432458877563477
2104,19.7,-5.100000000000001,11141478,16.51093155893536,1.9349114714011926,0.000721738557331264,-0.07554963231086731,-0.07408685237169266,13.41951293873541,370,0.13636951994201077,6.185463905334473,1.0971102714538574,0.001462779939174652,0.0005367972189560533,10.760188341140747,0.3472766876220703
2130,19.700000000000003,2.299999999999998,11171501,16.588450704225355,1.9337982143840406,0.0005290177650749683,-0.07611474394798279,-0.07476358860731125,13.514461894886418,371,0.1533942300586867,6.115513563156128,1.0886799097061157,0.0013511553406715393,0.0005996954278089106,10.648302793502808,0.34362339973449707
2144,19.7,7.499999999999998,11201506,16.58442164179105,1.777489278631811,0.0005897465161979198,-0.0752466544508934,-0.07447735220193863,13.509543355227182,372,0.12974283614949167,6.20440149307251,1.0974544286727905,0.000769302248954773,0.0005233822739683092,10.75752305984497,0.3492922782897949
2072,19.9,2.799999999999999,11231519,16.486196911196917,1.8672271618545222,0.000542287016287446,-0.07722434401512146,-0.07724859565496445,13.379637115487352,373,0.13589772299776826,6.095986843109131,1.0867588520050049,-2.425163984298706e-05,0.0005270691472105682,10.626647710800171,0.3440985679626465
2070,19.7,4.899999999999999,11261556,16.440869565217394,1.9539879244953704,0.0005281447665765882,-0.07689279317855835,-0.07737118005752563,13.32309934988296,374,0.1391179187676948,6.118806838989258,1.0685631036758423,-0.00047838687896728516,0.0007857918390072882,10.62909483909607,0.34421658515930176
